RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
261,,Add,Column,"-4.46844997, -38.61968467, 319.00000000","-3.59124030, -37.99135398, 329.00000000",,
262,,Add,Column,"38.61968467, -4.46844997, 319.00000000","37.99135398, -3.59124030, 329.00000000",,
263,,Add,Column,"4.46844997, 38.61968467, 319.00000000","3.59124030, 37.99135398, 329.00000000",,
264,,Add,Column,"-38.61968467, 4.46844997, 319.00000000","-37.99135398, 3.59124030, 329.00000000",,
265,,Add,Beam,"-3.59124030, -37.99135398, 329.00000000","37.99135398, -3.59124030, 329.00000000",,
266,,Add,Beam,"37.99135398, -3.59124030, 329.00000000","3.59124030, 37.99135398, 329.00000000",,
267,,Add,Beam,"3.59124030, 37.99135398, 329.00000000","-37.99135398, 3.59124030, 329.00000000",,
268,,Add,Beam,"-37.99135398, 3.59124030, 329.00000000","-3.59124030, -37.99135398, 329.00000000",,
269,,Add,Column,"-3.59124030, -37.99135398, 329.00000000","-2.74331933, -37.35690100, 339.00000000",,
270,,Add,Column,"37.99135398, -3.59124030, 329.00000000","37.35690100, -2.74331933, 339.00000000",,
271,,Add,Column,"3.59124030, 37.99135398, 329.00000000","2.74331933, 37.35690100, 339.00000000",,
272,,Add,Column,"-37.99135398, 3.59124030, 329.00000000","-37.35690100, 2.74331933, 339.00000000",,
273,,Add,Beam,"-2.74331933, -37.35690100, 339.00000000","37.35690100, -2.74331933, 339.00000000",,
274,,Add,Beam,"37.35690100, -2.74331933, 339.00000000","2.74331933, 37.35690100, 339.00000000",,
275,,Add,Beam,"2.74331933, 37.35690100, 339.00000000","-37.35690100, 2.74331933, 339.00000000",,
276,,Add,Beam,"-37.35690100, 2.74331933, 339.00000000","-2.74331933, -37.35690100, 339.00000000",,
277,,Add,Column,"-2.74331933, -37.35690100, 339.00000000","-1.92428217, -36.71749102, 349.00000000",,
278,,Add,Column,"37.35690100, -2.74331933, 339.00000000","36.71749102, -1.92428217, 349.00000000",,
279,,Add,Column,"2.74331933, 37.35690100, 339.00000000","1.92428217, 36.71749102, 349.00000000",,
280,,Add,Column,"-37.35690100, 2.74331933, 339.00000000","-36.71749102, 1.92428217, 349.00000000",,
281,,Add,Beam,"-1.92428217, -36.71749102, 349.00000000","36.71749102, -1.92428217, 349.00000000",,
282,,Add,Beam,"36.71749102, -1.92428217, 349.00000000","1.92428217, 36.71749102, 349.00000000",,
283,,Add,Beam,"1.92428217, 36.71749102, 349.00000000","-36.71749102, 1.92428217, 349.00000000",,
284,,Add,Beam,"-36.71749102, 1.92428217, 349.00000000","-1.92428217, -36.71749102, 349.00000000",,
285,,Add,Column,"-1.92428217, -36.71749102, 349.00000000","-1.13367889, -36.07424716, 359.00000000",,
286,,Add,Column,"36.71749102, -1.92428217, 349.00000000","36.07424716, -1.13367889, 359.00000000",,
287,,Add,Column,"1.92428217, 36.71749102, 349.00000000","1.13367889, 36.07424716, 359.00000000",,
288,,Add,Column,"-36.71749102, 1.92428217, 349.00000000","-36.07424716, 1.13367889, 359.00000000",,
289,,Add,Beam,"-1.13367889, -36.07424716, 359.00000000","36.07424716, -1.13367889, 359.00000000",,
290,,Add,Beam,"36.07424716, -1.13367889, 359.00000000","1.13367889, 36.07424716, 359.00000000",,
291,,Add,Beam,"1.13367889, 36.07424716, 359.00000000","-36.07424716, 1.13367889, 359.00000000",,
292,,Add,Beam,"-36.07424716, 1.13367889, 359.00000000","-1.13367889, -36.07424716, 359.00000000",,
293,,Add,Column,"-1.13367889, -36.07424716, 359.00000000","-0.37101731, -35.42824847, 369.00000000",,
294,,Add,Column,"36.07424716, -1.13367889, 359.00000000","35.42824847, -0.37101731, 369.00000000",,
295,,Add,Column,"1.13367889, 36.07424716, 359.00000000","0.37101731, 35.42824847, 369.00000000",,
296,,Add,Column,"-36.07424716, 1.13367889, 359.00000000","-35.42824847, 0.37101731, 369.00000000",,
297,,Add,Beam,"-0.37101731, -35.42824847, 369.00000000","35.42824847, -0.37101731, 369.00000000",,
298,,Add,Beam,"35.42824847, -0.37101731, 369.00000000","0.37101731, 35.42824847, 369.00000000",,
299,,Add,Beam,"0.37101731, 35.42824847, 369.00000000","-35.42824847, 0.37101731, 369.00000000",,
300,,Add,Beam,"-35.42824847, 0.37101731, 369.00000000","-0.37101731, -35.42824847, 369.00000000",,
301,,Add,Column,"-0.37101731, -35.42824847, 369.00000000","0.36423415, -34.78052813, 379.00000000",,
302,,Add,Column,"35.42824847, -0.37101731, 369.00000000","34.78052813, 0.36423415, 379.00000000",,
303,,Add,Column,"0.37101731, 35.42824847, 369.00000000","-0.36423415, 34.78052813, 379.00000000",,
304,,Add,Column,"-35.42824847, 0.37101731, 369.00000000","-34.78052813, -0.36423415, 379.00000000",,
305,,Add,Beam,"0.36423415, -34.78052813, 379.00000000","34.78052813, 0.36423415, 379.00000000",,
306,,Add,Beam,"34.78052813, 0.36423415, 379.00000000","-0.36423415, 34.78052813, 379.00000000",,
307,,Add,Beam,"-0.36423415, 34.78052813, 379.00000000","-34.78052813, -0.36423415, 379.00000000",,
308,,Add,Beam,"-34.78052813, -0.36423415, 379.00000000","0.36423415, -34.78052813, 379.00000000",,
309,,Add,Column,"0.36423415, -34.78052813, 379.00000000","1.07264357, -34.13207188, 389.00000000",,
310,,Add,Column,"34.78052813, 0.36423415, 379.00000000","34.13207188, 1.07264357, 389.00000000",,
311,,Add,Column,"-0.36423415, 34.78052813, 379.00000000","-1.07264357, 34.13207188, 389.00000000",,
312,,Add,Column,"-34.78052813, -0.36423415, 379.00000000","-34.13207188, -1.07264357, 389.00000000",,
313,,Add,Beam,"1.07264357, -34.13207188, 389.00000000","34.13207188, 1.07264357, 389.00000000",,
314,,Add,Beam,"34.13207188, 1.07264357, 389.00000000","-1.07264357, 34.13207188, 389.00000000",,
315,,Add,Beam,"-1.07264357, 34.13207188, 389.00000000","-34.13207188, -1.07264357, 389.00000000",,
316,,Add,Beam,"-34.13207188, -1.07264357, 389.00000000","1.07264357, -34.13207188, 389.00000000",,
317,,Add,Column,"1.07264357, -34.13207188, 389.00000000","1.75481247, -33.48381659, 399.00000000",,
318,,Add,Column,"34.13207188, 1.07264357, 389.00000000","33.48381659, 1.75481247, 399.00000000",,
319,,Add,Column,"-1.07264357, 34.13207188, 389.00000000","-1.75481247, 33.48381659, 399.00000000",,
320,,Add,Column,"-34.13207188, -1.07264357, 389.00000000","-33.48381659, -1.75481247, 399.00000000",,
321,,Add,Beam,"1.75481247, -33.48381659, 399.00000000","33.48381659, 1.75481247, 399.00000000",,
322,,Add,Beam,"33.48381659, 1.75481247, 399.00000000","-1.75481247, 33.48381659, 399.00000000",,
323,,Add,Beam,"-1.75481247, 33.48381659, 399.00000000","-33.48381659, -1.75481247, 399.00000000",,
324,,Add,Beam,"-33.48381659, -1.75481247, 399.00000000","1.75481247, -33.48381659, 399.00000000",,
325,,Add,Column,"1.75481247, -33.48381659, 399.00000000","2.41137276, -32.83664894, 409.00000000",,
326,,Add,Column,"33.48381659, 1.75481247, 399.00000000","32.83664894, 2.41137276, 409.00000000",,
327,,Add,Column,"-1.75481247, 33.48381659, 399.00000000","-2.41137276, 32.83664894, 409.00000000",,
328,,Add,Column,"-33.48381659, -1.75481247, 399.00000000","-32.83664894, -2.41137276, 409.00000000",,
329,,Add,Beam,"2.41137276, -32.83664894, 409.00000000","32.83664894, 2.41137276, 409.00000000",,
330,,Add,Beam,"32.83664894, 2.41137276, 409.00000000","-2.41137276, 32.83664894, 409.00000000",,
331,,Add,Beam,"-2.41137276, 32.83664894, 409.00000000","-32.83664894, -2.41137276, 409.00000000",,
332,,Add,Beam,"-32.83664894, -2.41137276, 409.00000000","2.41137276, -32.83664894, 409.00000000",,
333,,Add,Column,"2.41137276, -32.83664894, 409.00000000","3.04298364, -32.19140442, 419.00000000",,
334,,Add,Column,"32.83664894, 2.41137276, 409.00000000","32.19140442, 3.04298364, 419.00000000",,
335,,Add,Column,"-2.41137276, 32.83664894, 409.00000000","-3.04298364, 32.19140442, 419.00000000",,
336,,Add,Column,"-32.83664894, -2.41137276, 409.00000000","-32.19140442, -3.04298364, 419.00000000",,
337,,Add,Beam,"3.04298364, -32.19140442, 419.00000000","32.19140442, 3.04298364, 419.00000000",,
338,,Add,Beam,"32.19140442, 3.04298364, 419.00000000","-3.04298364, 32.19140442, 419.00000000",,
339,,Add,Beam,"-3.04298364, 32.19140442, 419.00000000","-32.19140442, -3.04298364, 419.00000000",,
340,,Add,Beam,"-32.19140442, -3.04298364, 419.00000000","3.04298364, -32.19140442, 419.00000000",,
341,,Add,Column,"3.04298364, -32.19140442, 419.00000000","3.65032838, -31.54886636, 429.00000000",,
342,,Add,Column,"32.19140442, 3.04298364, 419.00000000","31.54886636, 3.65032838, 429.00000000",,
343,,Add,Column,"-3.04298364, 32.19140442, 419.00000000","-3.65032838, 31.54886636, 429.00000000",,
344,,Add,Column,"-32.19140442, -3.04298364, 419.00000000","-31.54886636, -3.65032838, 429.00000000",,
345,,Add,Beam,"3.65032838, -31.54886636, 429.00000000","31.54886636, 3.65032838, 429.00000000",,
346,,Add,Beam,"31.54886636, 3.65032838, 429.00000000","-3.65032838, 31.54886636, 429.00000000",,
347,,Add,Beam,"-3.65032838, 31.54886636, 429.00000000","-31.54886636, -3.65032838, 429.00000000",,
348,,Add,Beam,"-31.54886636, -3.65032838, 429.00000000","3.65032838, -31.54886636, 429.00000000",,
349,,Add,Column,"3.65032838, -31.54886636, 429.00000000","4.23411116, -30.90976526, 439.00000000",,
350,,Add,Column,"31.54886636, 3.65032838, 429.00000000","30.90976526, 4.23411116, 439.00000000",,
351,,Add,Column,"-3.65032838, 31.54886636, 429.00000000","-4.23411116, 30.90976526, 439.00000000",,
352,,Add,Column,"-31.54886636, -3.65032838, 429.00000000","-30.90976526, -4.23411116, 439.00000000",,
353,,Add,Beam,"4.23411116, -30.90976526, 439.00000000","30.90976526, 4.23411116, 439.00000000",,
354,,Add,Beam,"30.90976526, 4.23411116, 439.00000000","-4.23411116, 30.90976526, 439.00000000",,
355,,Add,Beam,"-4.23411116, 30.90976526, 439.00000000","-30.90976526, -4.23411116, 439.00000000",,
356,,Add,Beam,"-30.90976526, -4.23411116, 439.00000000","4.23411116, -30.90976526, 439.00000000",,
357,,Add,Column,"4.23411116, -30.90976526, 439.00000000","4.79505380, -30.27477820, 449.00000000",,
358,,Add,Column,"30.90976526, 4.23411116, 439.00000000","30.27477820, 4.79505380, 449.00000000",,
359,,Add,Column,"-4.23411116, 30.90976526, 439.00000000","-4.79505380, 30.27477820, 449.00000000",,
360,,Add,Column,"-30.90976526, -4.23411116, 439.00000000","-30.27477820, -4.79505380, 449.00000000",,
361,,Add,Beam,"4.79505380, -30.27477820, 449.00000000","30.27477820, 4.79505380, 449.00000000",,
362,,Add,Beam,"30.27477820, 4.79505380, 449.00000000","-4.79505380, 30.27477820, 449.00000000",,
363,,Add,Beam,"-4.79505380, 30.27477820, 449.00000000","-30.27477820, -4.79505380, 449.00000000",,
364,,Add,Beam,"-30.27477820, -4.79505380, 449.00000000","4.79505380, -30.27477820, 449.00000000",,
365,,Add,Column,"4.79505380, -30.27477820, 449.00000000","5.33389256, -29.64452852, 459.00000000",,
366,,Add,Column,"30.27477820, 4.79505380, 449.00000000","29.64452852, 5.33389256, 459.00000000",,
367,,Add,Column,"-4.79505380, 30.27477820, 449.00000000","-5.33389256, 29.64452852, 459.00000000",,
368,,Add,Column,"-30.27477820, -4.79505380, 449.00000000","-29.64452852, -5.33389256, 459.00000000",,
369,,Add,Beam,"5.33389256, -29.64452852, 459.00000000","29.64452852, 5.33389256, 459.00000000",,
370,,Add,Beam,"29.64452852, 5.33389256, 459.00000000","-5.33389256, 29.64452852, 459.00000000",,
371,,Add,Beam,"-5.33389256, 29.64452852, 459.00000000","-29.64452852, -5.33389256, 459.00000000",,
372,,Add,Beam,"-29.64452852, -5.33389256, 459.00000000","5.33389256, -29.64452852, 459.00000000",,
373,,Add,Column,"5.33389256, -29.64452852, 459.00000000","5.85137487, -29.01958566, 469.00000000",,
374,,Add,Column,"29.64452852, 5.33389256, 459.00000000","29.01958566, 5.85137487, 469.00000000",,
375,,Add,Column,"-5.33389256, 29.64452852, 459.00000000","-5.85137487, 29.01958566, 469.00000000",,
376,,Add,Column,"-29.64452852, -5.33389256, 459.00000000","-29.01958566, -5.85137487, 469.00000000",,
377,,Add,Beam,"5.85137487, -29.01958566, 469.00000000","29.01958566, 5.85137487, 469.00000000",,
378,,Add,Beam,"29.01958566, 5.85137487, 469.00000000","-5.85137487, 29.01958566, 469.00000000",,
379,,Add,Beam,"-5.85137487, 29.01958566, 469.00000000","-29.01958566, -5.85137487, 469.00000000",,
380,,Add,Beam,"-29.01958566, -5.85137487, 469.00000000","5.85137487, -29.01958566, 469.00000000",,
381,,Add,Column,"5.85137487, -29.01958566, 469.00000000","6.34825608, -28.40046512, 479.00000000",,
382,,Add,Column,"29.01958566, 5.85137487, 469.00000000","28.40046512, 6.34825608, 479.00000000",,
383,,Add,Column,"-5.85137487, 29.01958566, 469.00000000","-6.34825608, 28.40046512, 479.00000000",,
384,,Add,Column,"-29.01958566, -5.85137487, 469.00000000","-28.40046512, -6.34825608, 479.00000000",,
385,,Add,Beam,"6.34825608, -28.40046512, 479.00000000","28.40046512, 6.34825608, 479.00000000",,
386,,Add,Beam,"28.40046512, 6.34825608, 479.00000000","-6.34825608, 28.40046512, 479.00000000",,
387,,Add,Beam,"-6.34825608, 28.40046512, 479.00000000","-28.40046512, -6.34825608, 479.00000000",,
388,,Add,Beam,"-28.40046512, -6.34825608, 479.00000000","6.34825608, -28.40046512, 479.00000000",,
389,,Add,Column,"6.34825608, -28.40046512, 479.00000000","6.82529624, -27.78762871, 489.00000000",,
390,,Add,Column,"28.40046512, 6.34825608, 479.00000000","27.78762871, 6.82529624, 489.00000000",,
391,,Add,Column,"-6.34825608, 28.40046512, 479.00000000","-6.82529624, 27.78762871, 489.00000000",,
392,,Add,Column,"-28.40046512, -6.34825608, 479.00000000","-27.78762871, -6.82529624, 489.00000000",,
393,,Add,Beam,"6.82529624, -27.78762871, 489.00000000","27.78762871, 6.82529624, 489.00000000",,
394,,Add,Beam,"27.78762871, 6.82529624, 489.00000000","-6.82529624, 27.78762871, 489.00000000",,
395,,Add,Beam,"-6.82529624, 27.78762871, 489.00000000","-27.78762871, -6.82529624, 489.00000000",,
396,,Add,Beam,"-27.78762871, -6.82529624, 489.00000000","6.82529624, -27.78762871, 489.00000000",,
397,,Add,Column,"6.82529624, -27.78762871, 489.00000000","7.28325693, -27.18148489, 499.00000000",,
398,,Add,Column,"27.78762871, 6.82529624, 489.00000000","27.18148489, 7.28325693, 499.00000000",,
399,,Add,Column,"-6.82529624, 27.78762871, 489.00000000","-7.28325693, 27.18148489, 499.00000000",,
400,,Add,Column,"-27.78762871, -6.82529624, 489.00000000","-27.18148489, -7.28325693, 499.00000000",,
401,,Add,Beam,"7.28325693, -27.18148489, 499.00000000","27.18148489, 7.28325693, 499.00000000",,
402,,Add,Beam,"27.18148489, 7.28325693, 499.00000000","-7.28325693, 27.18148489, 499.00000000",,
403,,Add,Beam,"-7.28325693, 27.18148489, 499.00000000","-27.18148489, -7.28325693, 499.00000000",,
404,,Add,Beam,"-27.18148489, -7.28325693, 499.00000000","7.28325693, -27.18148489, 499.00000000",,
405,,Add,Column,"7.28325693, -27.18148489, 499.00000000","7.72289803, -26.58238938, 509.00000000",,
406,,Add,Column,"27.18148489, 7.28325693, 499.00000000","26.58238938, 7.72289803, 509.00000000",,
407,,Add,Column,"-7.28325693, 27.18148489, 499.00000000","-7.72289803, 26.58238938, 509.00000000",,
408,,Add,Column,"-27.18148489, -7.28325693, 499.00000000","-26.58238938, -7.72289803, 509.00000000",,
409,,Add,Beam,"7.72289803, -26.58238938, 509.00000000","26.58238938, 7.72289803, 509.00000000",,
410,,Add,Beam,"26.58238938, 7.72289803, 509.00000000","-7.72289803, 26.58238938, 509.00000000",,
411,,Add,Beam,"-7.72289803, 26.58238938, 509.00000000","-26.58238938, -7.72289803, 509.00000000",,
412,,Add,Beam,"-26.58238938, -7.72289803, 509.00000000","7.72289803, -26.58238938, 509.00000000",,
413,,Add,Column,"7.72289803, -26.58238938, 509.00000000","8.14497468, -25.99064582, 519.00000000",,
414,,Add,Column,"26.58238938, 7.72289803, 509.00000000","25.99064582, 8.14497468, 519.00000000",,
415,,Add,Column,"-7.72289803, 26.58238938, 509.00000000","-8.14497468, 25.99064582, 519.00000000",,
416,,Add,Column,"-26.58238938, -7.72289803, 509.00000000","-25.99064582, -8.14497468, 519.00000000",,
417,,Add,Beam,"8.14497468, -25.99064582, 519.00000000","25.99064582, 8.14497468, 519.00000000",,
418,,Add,Beam,"25.99064582, 8.14497468, 519.00000000","-8.14497468, 25.99064582, 519.00000000",,
419,,Add,Beam,"-8.14497468, 25.99064582, 519.00000000","-25.99064582, -8.14497468, 519.00000000",,
420,,Add,Beam,"-25.99064582, -8.14497468, 519.00000000","8.14497468, -25.99064582, 519.00000000",,
421,,Add,Column,"8.14497468, -25.99064582, 519.00000000","8.55023417, -25.40650676, 529.00000000",,
422,,Add,Column,"25.99064582, 8.14497468, 519.00000000","25.40650676, 8.55023417, 529.00000000",,
423,,Add,Column,"-8.14497468, 25.99064582, 519.00000000","-8.55023417, 25.40650676, 529.00000000",,
424,,Add,Column,"-25.99064582, -8.14497468, 519.00000000","-25.40650676, -8.55023417, 529.00000000",,
425,,Add,Beam,"8.55023417, -25.40650676, 529.00000000","25.40650676, 8.55023417, 529.00000000",,
426,,Add,Beam,"25.40650676, 8.55023417, 529.00000000","-8.55023417, 25.40650676, 529.00000000",,
427,,Add,Beam,"-8.55023417, 25.40650676, 529.00000000","-25.40650676, -8.55023417, 529.00000000",,
428,,Add,Beam,"-25.40650676, -8.55023417, 529.00000000","8.55023417, -25.40650676, 529.00000000",,
429,,Add,Column,"8.55023417, -25.40650676, 529.00000000","8.93941296, -24.83017470, 539.00000000",,
430,,Add,Column,"25.40650676, 8.55023417, 529.00000000","24.83017470, 8.93941296, 539.00000000",,
431,,Add,Column,"-8.55023417, 25.40650676, 529.00000000","-8.93941296, 24.83017470, 539.00000000",,
432,,Add,Column,"-25.40650676, -8.55023417, 529.00000000","-24.83017470, -8.93941296, 539.00000000",,
433,,Add,Beam,"8.93941296, -24.83017470, 539.00000000","24.83017470, 8.93941296, 539.00000000",,
434,,Add,Beam,"24.83017470, 8.93941296, 539.00000000","-8.93941296, 24.83017470, 539.00000000",,
435,,Add,Beam,"-8.93941296, 24.83017470, 539.00000000","-24.83017470, -8.93941296, 539.00000000",,
436,,Add,Beam,"-24.83017470, -8.93941296, 539.00000000","8.93941296, -24.83017470, 539.00000000",,
437,,Add,Column,"8.93941296, -24.83017470, 539.00000000","9.31323374, -24.26180336, 549.00000000",,
438,,Add,Column,"24.83017470, 8.93941296, 539.00000000","24.26180336, 9.31323374, 549.00000000",,
439,,Add,Column,"-8.93941296, 24.83017470, 539.00000000","-9.31323374, 24.26180336, 549.00000000",,
440,,Add,Column,"-24.83017470, -8.93941296, 539.00000000","-24.26180336, -9.31323374, 549.00000000",,
441,,Add,Beam,"9.31323374, -24.26180336, 549.00000000","24.26180336, 9.31323374, 549.00000000",,
442,,Add,Beam,"24.26180336, 9.31323374, 549.00000000","-9.31323374, 24.26180336, 549.00000000",,
443,,Add,Beam,"-9.31323374, 24.26180336, 549.00000000","-24.26180336, -9.31323374, 549.00000000",,
444,,Add,Beam,"-24.26180336, -9.31323374, 549.00000000","9.31323374, -24.26180336, 549.00000000",,
445,,Add,Column,"9.31323374, -24.26180336, 549.00000000","9.67240262, -23.70149909, 559.00000000",,
446,,Add,Column,"24.26180336, 9.31323374, 549.00000000","23.70149909, 9.67240262, 559.00000000",,
447,,Add,Column,"-9.31323374, 24.26180336, 549.00000000","-9.67240262, 23.70149909, 559.00000000",,
448,,Add,Column,"-24.26180336, -9.31323374, 549.00000000","-23.70149909, -9.67240262, 559.00000000",,
449,,Add,Beam,"9.67240262, -23.70149909, 559.00000000","23.70149909, 9.67240262, 559.00000000",,
450,,Add,Beam,"23.70149909, 9.67240262, 559.00000000","-9.67240262, 23.70149909, 559.00000000",,
451,,Add,Beam,"-9.67240262, 23.70149909, 559.00000000","-23.70149909, -9.67240262, 559.00000000",,
452,,Add,Beam,"-23.70149909, -9.67240262, 559.00000000","9.67240262, -23.70149909, 559.00000000",,
453,,Add,Column,"9.67240262, -23.70149909, 559.00000000","10.01760637, -23.14932245, 569.00000000",,
454,,Add,Column,"23.70149909, 9.67240262, 559.00000000","23.14932245, 10.01760637, 569.00000000",,
455,,Add,Column,"-9.67240262, 23.70149909, 559.00000000","-10.01760637, 23.14932245, 569.00000000",,
456,,Add,Column,"-23.70149909, -9.67240262, 559.00000000","-23.14932245, -10.01760637, 569.00000000",,
457,,Add,Beam,"10.01760637, -23.14932245, 569.00000000","23.14932245, 10.01760637, 569.00000000",,
458,,Add,Beam,"23.14932245, 10.01760637, 569.00000000","-10.01760637, 23.14932245, 569.00000000",,
459,,Add,Beam,"-10.01760637, 23.14932245, 569.00000000","-23.14932245, -10.01760637, 569.00000000",,
460,,Add,Beam,"-23.14932245, -10.01760637, 569.00000000","10.01760637, -23.14932245, 569.00000000",,
461,,Add,Column,"10.01760637, -23.14932245, 569.00000000","10.34950978, -22.60528994, 579.00000000",,
462,,Add,Column,"23.14932245, 10.01760637, 569.00000000","22.60528994, 10.34950978, 579.00000000",,
463,,Add,Column,"-10.01760637, 23.14932245, 569.00000000","-10.34950978, 22.60528994, 579.00000000",,
464,,Add,Column,"-23.14932245, -10.01760637, 569.00000000","-22.60528994, -10.34950978, 579.00000000",,
465,,Add,Beam,"10.34950978, -22.60528994, 579.00000000","22.60528994, 10.34950978, 579.00000000",,
466,,Add,Beam,"22.60528994, 10.34950978, 579.00000000","-10.34950978, 22.60528994, 579.00000000",,
467,,Add,Beam,"-10.34950978, 22.60528994, 579.00000000","-22.60528994, -10.34950978, 579.00000000",,
468,,Add,Beam,"-22.60528994, -10.34950978, 579.00000000","10.34950978, -22.60528994, 579.00000000",,
469,,Add,Column,"10.34950978, -22.60528994, 579.00000000","10.66875314, -22.06937586, 589.00000000",,
470,,Add,Column,"22.60528994, 10.34950978, 579.00000000","22.06937586, 10.66875314, 589.00000000",,
471,,Add,Column,"-10.34950978, 22.60528994, 579.00000000","-10.66875314, 22.06937586, 589.00000000",,
472,,Add,Column,"-22.60528994, -10.34950978, 579.00000000","-22.06937586, -10.66875314, 589.00000000",,
473,,Add,Beam,"10.66875314, -22.06937586, 589.00000000","22.06937586, 10.66875314, 589.00000000",,
474,,Add,Beam,"22.06937586, 10.66875314, 589.00000000","-10.66875314, 22.06937586, 589.00000000",,
475,,Add,Beam,"-10.66875314, 22.06937586, 589.00000000","-22.06937586, -10.66875314, 589.00000000",,
476,,Add,Beam,"-22.06937586, -10.66875314, 589.00000000","10.66875314, -22.06937586, 589.00000000",,
