RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
140,,Add,AdaptiveComponent,"-40.48374714, 2.12166328, 350.00000000","-2.12166328, -40.48374714, 350.00000000","-3.01953167, -41.11819748, 340.00000000","-41.11819748, 3.01953167, 340.00000000"
141,,Add,AdaptiveComponent,"-1.25214220, -39.84381092, 360.00000000","39.84381092, -1.25214220, 360.00000000","40.48374714, -2.12166328, 350.00000000","-2.12166328, -40.48374714, 350.00000000"
142,,Add,AdaptiveComponent,"39.84381092, -1.25214220, 360.00000000","1.25214220, 39.84381092, 360.00000000","2.12166328, 40.48374714, 350.00000000","40.48374714, -2.12166328, 350.00000000"
143,,Add,AdaptiveComponent,"1.25214220, 39.84381092, 360.00000000","-39.84381092, 1.25214220, 360.00000000","-40.48374714, 2.12166328, 350.00000000","2.12166328, 40.48374714, 350.00000000"
144,,Add,AdaptiveComponent,"-39.84381092, 1.25214220, 360.00000000","-1.25214220, -39.84381092, 360.00000000","-2.12166328, -40.48374714, 350.00000000","-40.48374714, 2.12166328, 350.00000000"
145,,Add,AdaptiveComponent,"-0.41051086, -39.19946640, 370.00000000","39.19946640, -0.41051086, 370.00000000","39.84381092, -1.25214220, 360.00000000","-1.25214220, -39.84381092, 360.00000000"
146,,Add,AdaptiveComponent,"39.19946640, -0.41051086, 370.00000000","0.41051086, 39.19946640, 370.00000000","1.25214220, 39.84381092, 360.00000000","39.84381092, -1.25214220, 360.00000000"
147,,Add,AdaptiveComponent,"0.41051086, 39.19946640, 370.00000000","-39.19946640, 0.41051086, 370.00000000","-39.84381092, 1.25214220, 360.00000000","1.25214220, 39.84381092, 360.00000000"
148,,Add,AdaptiveComponent,"-39.19946640, 0.41051086, 370.00000000","-0.41051086, -39.19946640, 370.00000000","-1.25214220, -39.84381092, 360.00000000","-39.84381092, 1.25214220, 360.00000000"
149,,Add,AdaptiveComponent,"0.40372770, -38.55174607, 380.00000000","38.55174607, 0.40372770, 380.00000000","39.19946640, -0.41051086, 370.00000000","-0.41051086, -39.19946640, 370.00000000"
150,,Add,AdaptiveComponent,"38.55174607, 0.40372770, 380.00000000","-0.40372770, 38.55174607, 380.00000000","0.41051086, 39.19946640, 370.00000000","39.19946640, -0.41051086, 370.00000000"
151,,Add,AdaptiveComponent,"-0.40372770, 38.55174607, 380.00000000","-38.55174607, -0.40372770, 380.00000000","-39.19946640, 0.41051086, 370.00000000","0.41051086, 39.19946640, 370.00000000"
152,,Add,AdaptiveComponent,"-38.55174607, -0.40372770, 380.00000000","0.40372770, -38.55174607, 380.00000000","-0.41051086, -39.19946640, 370.00000000","-39.19946640, 0.41051086, 370.00000000"
153,,Add,AdaptiveComponent,"1.19110689, -37.90163564, 390.00000000","37.90163564, 1.19110689, 390.00000000","38.55174607, 0.40372770, 380.00000000","0.40372770, -38.55174607, 380.00000000"
154,,Add,AdaptiveComponent,"37.90163564, 1.19110689, 390.00000000","-1.19110689, 37.90163564, 390.00000000","-0.40372770, 38.55174607, 380.00000000","38.55174607, 0.40372770, 380.00000000"
155,,Add,AdaptiveComponent,"-1.19110689, 37.90163564, 390.00000000","-37.90163564, -1.19110689, 390.00000000","-38.55174607, -0.40372770, 380.00000000","-0.40372770, 38.55174607, 380.00000000"
156,,Add,AdaptiveComponent,"-37.90163564, -1.19110689, 390.00000000","1.19110689, -37.90163564, 390.00000000","0.40372770, -38.55174607, 380.00000000","-38.55174607, -0.40372770, 380.00000000"
157,,Add,AdaptiveComponent,"1.95219359, -37.25007271, 400.00000000","37.25007271, 1.95219359, 400.00000000","37.90163564, 1.19110689, 390.00000000","1.19110689, -37.90163564, 390.00000000"
158,,Add,AdaptiveComponent,"37.25007271, 1.95219359, 400.00000000","-1.95219359, 37.25007271, 400.00000000","-1.19110689, 37.90163564, 390.00000000","37.90163564, 1.19110689, 390.00000000"
159,,Add,AdaptiveComponent,"-1.95219359, 37.25007271, 400.00000000","-37.25007271, -1.95219359, 400.00000000","-37.90163564, -1.19110689, 390.00000000","-1.19110689, 37.90163564, 390.00000000"
160,,Add,AdaptiveComponent,"-37.25007271, -1.95219359, 400.00000000","1.95219359, -37.25007271, 400.00000000","1.19110689, -37.90163564, 390.00000000","-37.90163564, -1.19110689, 390.00000000"
161,,Add,AdaptiveComponent,"2.68758511, -36.59794542, 410.00000000","36.59794542, 2.68758511, 410.00000000","37.25007271, 1.95219359, 400.00000000","1.95219359, -37.25007271, 400.00000000"
162,,Add,AdaptiveComponent,"36.59794542, 2.68758511, 410.00000000","-2.68758511, 36.59794542, 410.00000000","-1.95219359, 37.25007271, 400.00000000","37.25007271, 1.95219359, 400.00000000"
163,,Add,AdaptiveComponent,"-2.68758511, 36.59794542, 410.00000000","-36.59794542, -2.68758511, 410.00000000","-37.25007271, -1.95219359, 400.00000000","-1.95219359, 37.25007271, 400.00000000"
164,,Add,AdaptiveComponent,"-36.59794542, -2.68758511, 410.00000000","2.68758511, -36.59794542, 410.00000000","1.95219359, -37.25007271, 400.00000000","-37.25007271, -1.95219359, 400.00000000"
165,,Add,AdaptiveComponent,"3.39790606, -35.94609143, 420.00000000","35.94609143, 3.39790606, 420.00000000","36.59794542, 2.68758511, 410.00000000","2.68758511, -36.59794542, 410.00000000"
166,,Add,AdaptiveComponent,"35.94609143, 3.39790606, 420.00000000","-3.39790606, 35.94609143, 420.00000000","-2.68758511, 36.59794542, 410.00000000","36.59794542, 2.68758511, 410.00000000"
167,,Add,AdaptiveComponent,"-3.39790606, 35.94609143, 420.00000000","-35.94609143, -3.39790606, 420.00000000","-36.59794542, -2.68758511, 410.00000000","-2.68758511, 36.59794542, 410.00000000"
168,,Add,AdaptiveComponent,"-35.94609143, -3.39790606, 420.00000000","3.39790606, -35.94609143, 420.00000000","2.68758511, -36.59794542, 410.00000000","-36.59794542, -2.68758511, 410.00000000"
169,,Add,AdaptiveComponent,"4.08380519, -35.29529697, 430.00000000","35.29529697, 4.08380519, 430.00000000","35.94609143, 3.39790606, 420.00000000","3.39790606, -35.94609143, 420.00000000"
170,,Add,AdaptiveComponent,"35.29529697, 4.08380519, 430.00000000","-4.08380519, 35.29529697, 430.00000000","-3.39790606, 35.94609143, 420.00000000","35.94609143, 3.39790606, 420.00000000"
171,,Add,AdaptiveComponent,"-4.08380519, 35.29529697, 430.00000000","-35.29529697, -4.08380519, 430.00000000","-35.94609143, -3.39790606, 420.00000000","-3.39790606, 35.94609143, 420.00000000"
172,,Add,AdaptiveComponent,"-35.29529697, -4.08380519, 430.00000000","4.08380519, -35.29529697, 430.00000000","3.39790606, -35.94609143, 420.00000000","-35.94609143, -3.39790606, 420.00000000"
173,,Add,AdaptiveComponent,"4.74595222, -34.64629616, 440.00000000","34.64629616, 4.74595222, 440.00000000","35.29529697, 4.08380519, 430.00000000","4.08380519, -35.29529697, 430.00000000"
174,,Add,AdaptiveComponent,"34.64629616, 4.74595222, 440.00000000","-4.74595222, 34.64629616, 440.00000000","-4.08380519, 35.29529697, 430.00000000","35.29529697, 4.08380519, 430.00000000"
175,,Add,AdaptiveComponent,"-4.74595222, 34.64629616, 440.00000000","-34.64629616, -4.74595222, 440.00000000","-35.29529697, -4.08380519, 430.00000000","-4.08380519, 35.29529697, 430.00000000"
176,,Add,AdaptiveComponent,"-34.64629616, -4.74595222, 440.00000000","4.74595222, -34.64629616, 440.00000000","4.08380519, -35.29529697, 430.00000000","-35.29529697, -4.08380519, 430.00000000"
177,,Add,AdaptiveComponent,"5.38503461, -33.99977043, 450.00000000","33.99977043, 5.38503461, 450.00000000","34.64629616, 4.74595222, 440.00000000","4.74595222, -34.64629616, 440.00000000"
178,,Add,AdaptiveComponent,"33.99977043, 5.38503461, 450.00000000","-5.38503461, 33.99977043, 450.00000000","-4.74595222, 34.64629616, 440.00000000","34.64629616, 4.74595222, 440.00000000"
179,,Add,AdaptiveComponent,"-5.38503461, 33.99977043, 450.00000000","-33.99977043, -5.38503461, 450.00000000","-34.64629616, -4.74595222, 440.00000000","-4.74595222, 34.64629616, 440.00000000"
180,,Add,AdaptiveComponent,"-33.99977043, -5.38503461, 450.00000000","5.38503461, -33.99977043, 450.00000000","4.74595222, -34.64629616, 440.00000000","-34.64629616, -4.74595222, 440.00000000"
181,,Add,AdaptiveComponent,"6.00175433, -33.35634818, 460.00000000","33.35634818, 6.00175433, 460.00000000","33.99977043, 5.38503461, 450.00000000","5.38503461, -33.99977043, 450.00000000"
182,,Add,AdaptiveComponent,"33.35634818, 6.00175433, 460.00000000","-6.00175433, 33.35634818, 460.00000000","-5.38503461, 33.99977043, 450.00000000","33.99977043, 5.38503461, 450.00000000"
183,,Add,AdaptiveComponent,"-6.00175433, 33.35634818, 460.00000000","-33.35634818, -6.00175433, 460.00000000","-33.99977043, -5.38503461, 450.00000000","-5.38503461, 33.99977043, 450.00000000"
184,,Add,AdaptiveComponent,"-33.35634818, -6.00175433, 460.00000000","6.00175433, -33.35634818, 460.00000000","5.38503461, -33.99977043, 450.00000000","-33.99977043, -5.38503461, 450.00000000"
185,,Add,AdaptiveComponent,"6.59682466, -32.71660461, 470.00000000","32.71660461, 6.59682466, 470.00000000","33.35634818, 6.00175433, 460.00000000","6.00175433, -33.35634818, 460.00000000"
186,,Add,AdaptiveComponent,"32.71660461, 6.59682466, 470.00000000","-6.59682466, 32.71660461, 470.00000000","-6.00175433, 33.35634818, 460.00000000","33.35634818, 6.00175433, 460.00000000"
187,,Add,AdaptiveComponent,"-6.59682466, 32.71660461, 470.00000000","-32.71660461, -6.59682466, 470.00000000","-33.35634818, -6.00175433, 460.00000000","-6.00175433, 33.35634818, 460.00000000"
188,,Add,AdaptiveComponent,"-32.71660461, -6.59682466, 470.00000000","6.59682466, -32.71660461, 470.00000000","6.00175433, -33.35634818, 460.00000000","-33.35634818, -6.00175433, 460.00000000"
189,,Add,AdaptiveComponent,"7.17096690, -32.08106173, 480.00000000","32.08106173, 7.17096690, 480.00000000","32.71660461, 6.59682466, 470.00000000","6.59682466, -32.71660461, 470.00000000"
190,,Add,AdaptiveComponent,"32.08106173, 7.17096690, 480.00000000","-7.17096690, 32.08106173, 480.00000000","-6.59682466, 32.71660461, 470.00000000","32.71660461, 6.59682466, 470.00000000"
191,,Add,AdaptiveComponent,"-7.17096690, 32.08106173, 480.00000000","-32.08106173, -7.17096690, 480.00000000","-32.71660461, -6.59682466, 470.00000000","-6.59682466, 32.71660461, 470.00000000"
192,,Add,AdaptiveComponent,"-32.08106173, -7.17096690, 480.00000000","7.17096690, -32.08106173, 480.00000000","6.59682466, -32.71660461, 470.00000000","-32.71660461, -6.59682466, 470.00000000"
193,,Add,AdaptiveComponent,"7.72490723, -31.45018855, 490.00000000","31.45018855, 7.72490723, 490.00000000","32.08106173, 7.17096690, 480.00000000","7.17096690, -32.08106173, 480.00000000"
194,,Add,AdaptiveComponent,"31.45018855, 7.72490723, 490.00000000","-7.72490723, 31.45018855, 490.00000000","-7.17096690, 32.08106173, 480.00000000","32.08106173, 7.17096690, 480.00000000"
195,,Add,AdaptiveComponent,"-7.72490723, 31.45018855, 490.00000000","-31.45018855, -7.72490723, 490.00000000","-32.08106173, -7.17096690, 480.00000000","-7.17096690, 32.08106173, 480.00000000"
196,,Add,AdaptiveComponent,"-31.45018855, -7.72490723, 490.00000000","7.72490723, -31.45018855, 490.00000000","7.17096690, -32.08106173, 480.00000000","-32.08106173, -7.17096690, 480.00000000"
197,,Add,AdaptiveComponent,"8.25937347, -30.82440144, 500.00000000","30.82440144, 8.25937347, 500.00000000","31.45018855, 7.72490723, 490.00000000","7.72490723, -31.45018855, 490.00000000"
198,,Add,AdaptiveComponent,"30.82440144, 8.25937347, 500.00000000","-8.25937347, 30.82440144, 500.00000000","-7.72490723, 31.45018855, 490.00000000","31.45018855, 7.72490723, 490.00000000"
199,,Add,AdaptiveComponent,"-8.25937347, 30.82440144, 500.00000000","-30.82440144, -8.25937347, 500.00000000","-31.45018855, -7.72490723, 490.00000000","-7.72490723, 31.45018855, 490.00000000"
200,,Add,AdaptiveComponent,"-30.82440144, -8.25937347, 500.00000000","8.25937347, -30.82440144, 500.00000000","7.72490723, -31.45018855, 490.00000000","-31.45018855, -7.72490723, 490.00000000"
201,,Add,AdaptiveComponent,"8.77509199, -30.20406473, 510.00000000","30.20406473, 8.77509199, 510.00000000","30.82440144, 8.25937347, 500.00000000","8.25937347, -30.82440144, 500.00000000"
202,,Add,AdaptiveComponent,"30.20406473, 8.77509199, 510.00000000","-8.77509199, 30.20406473, 510.00000000","-8.25937347, 30.82440144, 500.00000000","30.82440144, 8.25937347, 500.00000000"
203,,Add,AdaptiveComponent,"-8.77509199, 30.20406473, 510.00000000","-30.20406473, -8.77509199, 510.00000000","-30.82440144, -8.25937347, 500.00000000","-8.25937347, 30.82440144, 500.00000000"
204,,Add,AdaptiveComponent,"-30.20406473, -8.77509199, 510.00000000","8.77509199, -30.20406473, 510.00000000","8.25937347, -30.82440144, 500.00000000","-30.82440144, -8.25937347, 500.00000000"
205,,Add,AdaptiveComponent,"9.27278452, -29.58949139, 520.00000000","29.58949139, 9.27278452, 520.00000000","30.20406473, 8.77509199, 510.00000000","8.77509199, -30.20406473, 510.00000000"
206,,Add,AdaptiveComponent,"29.58949139, 9.27278452, 520.00000000","-9.27278452, 29.58949139, 520.00000000","-8.77509199, 30.20406473, 510.00000000","30.20406473, 8.77509199, 510.00000000"
207,,Add,AdaptiveComponent,"-9.27278452, 29.58949139, 520.00000000","-29.58949139, -9.27278452, 520.00000000","-30.20406473, -8.77509199, 510.00000000","-8.77509199, 30.20406473, 510.00000000"
208,,Add,AdaptiveComponent,"-29.58949139, -9.27278452, 520.00000000","9.27278452, -29.58949139, 520.00000000","8.77509199, -30.20406473, 510.00000000","-30.20406473, -8.77509199, 510.00000000"
209,,Add,AdaptiveComponent,"9.75316520, -28.98094397, 530.00000000","28.98094397, 9.75316520, 530.00000000","29.58949139, 9.27278452, 520.00000000","9.27278452, -29.58949139, 520.00000000"
210,,Add,AdaptiveComponent,"28.98094397, 9.75316520, 530.00000000","-9.75316520, 28.98094397, 530.00000000","-9.27278452, 29.58949139, 520.00000000","29.58949139, 9.27278452, 520.00000000"
211,,Add,AdaptiveComponent,"-9.75316520, 28.98094397, 530.00000000","-28.98094397, -9.75316520, 530.00000000","-29.58949139, -9.27278452, 520.00000000","-9.27278452, 29.58949139, 520.00000000"
212,,Add,AdaptiveComponent,"-28.98094397, -9.75316520, 530.00000000","9.75316520, -28.98094397, 530.00000000","9.27278452, -29.58949139, 520.00000000","-29.58949139, -9.27278452, 520.00000000"
213,,Add,AdaptiveComponent,"10.21693753, -28.37863570, 540.00000000","28.37863570, 10.21693753, 540.00000000","28.98094397, 9.75316520, 530.00000000","9.75316520, -28.98094397, 530.00000000"
214,,Add,AdaptiveComponent,"28.37863570, 10.21693753, 540.00000000","-10.21693753, 28.37863570, 540.00000000","-9.75316520, 28.98094397, 530.00000000","28.98094397, 9.75316520, 530.00000000"
215,,Add,AdaptiveComponent,"-10.21693753, 28.37863570, 540.00000000","-28.37863570, -10.21693753, 540.00000000","-28.98094397, -9.75316520, 530.00000000","-9.75316520, 28.98094397, 530.00000000"
216,,Add,AdaptiveComponent,"-28.37863570, -10.21693753, 540.00000000","10.21693753, -28.37863570, 540.00000000","9.75316520, -28.98094397, 530.00000000","-28.98094397, -9.75316520, 530.00000000"
217,,Add,AdaptiveComponent,"10.66479148, -27.78273167, 550.00000000","27.78273167, 10.66479148, 550.00000000","28.37863570, 10.21693753, 540.00000000","10.21693753, -28.37863570, 540.00000000"
218,,Add,AdaptiveComponent,"27.78273167, 10.66479148, 550.00000000","-10.66479148, 27.78273167, 550.00000000","-10.21693753, 28.37863570, 540.00000000","28.37863570, 10.21693753, 540.00000000"
219,,Add,AdaptiveComponent,"-10.66479148, 27.78273167, 550.00000000","-27.78273167, -10.66479148, 550.00000000","-28.37863570, -10.21693753, 540.00000000","-10.21693753, 28.37863570, 540.00000000"
220,,Add,AdaptiveComponent,"-27.78273167, -10.66479148, 550.00000000","10.66479148, -27.78273167, 550.00000000","10.21693753, -28.37863570, 540.00000000","-28.37863570, -10.21693753, 540.00000000"
221,,Add,AdaptiveComponent,"11.09740070, -27.19335031, 560.00000000","27.19335031, 11.09740070, 560.00000000","27.78273167, 10.66479148, 550.00000000","10.66479148, -27.78273167, 550.00000000"
222,,Add,AdaptiveComponent,"27.19335031, 11.09740070, 560.00000000","-11.09740070, 27.19335031, 560.00000000","-10.66479148, 27.78273167, 550.00000000","27.78273167, 10.66479148, 550.00000000"
223,,Add,AdaptiveComponent,"-11.09740070, 27.19335031, 560.00000000","-27.19335031, -11.09740070, 560.00000000","-27.78273167, -10.66479148, 550.00000000","-10.66479148, 27.78273167, 550.00000000"
224,,Add,AdaptiveComponent,"-27.19335031, -11.09740070, 560.00000000","11.09740070, -27.19335031, 560.00000000","10.66479148, -27.78273167, 550.00000000","-27.78273167, -10.66479148, 550.00000000"
225,,Add,AdaptiveComponent,"11.51541974, -26.61056494, 570.00000000","26.61056494, 11.51541974, 570.00000000","27.19335031, 11.09740070, 560.00000000","11.09740070, -27.19335031, 560.00000000"
226,,Add,AdaptiveComponent,"26.61056494, 11.51541974, 570.00000000","-11.51541974, 26.61056494, 570.00000000","-11.09740070, 27.19335031, 560.00000000","27.19335031, 11.09740070, 560.00000000"
227,,Add,AdaptiveComponent,"-11.51541974, 26.61056494, 570.00000000","-26.61056494, -11.51541974, 570.00000000","-27.19335031, -11.09740070, 560.00000000","-11.09740070, 27.19335031, 560.00000000"
228,,Add,AdaptiveComponent,"-26.61056494, -11.51541974, 570.00000000","11.51541974, -26.61056494, 570.00000000","11.09740070, -27.19335031, 560.00000000","-27.19335031, -11.09740070, 560.00000000"
229,,Add,AdaptiveComponent,"11.91948146, -26.03440549, 580.00000000","26.03440549, 11.91948146, 580.00000000","26.61056494, 11.51541974, 570.00000000","11.51541974, -26.61056494, 570.00000000"
230,,Add,AdaptiveComponent,"26.03440549, 11.91948146, 580.00000000","-11.91948146, 26.03440549, 580.00000000","-11.51541974, 26.61056494, 570.00000000","26.61056494, 11.51541974, 570.00000000"
231,,Add,AdaptiveComponent,"-11.91948146, 26.03440549, 580.00000000","-26.03440549, -11.91948146, 580.00000000","-26.61056494, -11.51541974, 570.00000000","-11.51541974, 26.61056494, 570.00000000"
232,,Add,AdaptiveComponent,"-26.03440549, -11.91948146, 580.00000000","11.91948146, -26.03440549, 580.00000000","11.51541974, -26.61056494, 570.00000000","-26.61056494, -11.51541974, 570.00000000"
233,,Add,AdaptiveComponent,"12.31019447, -25.46486034, 590.00000000","25.46486034, 12.31019447, 590.00000000","26.03440549, 11.91948146, 580.00000000","11.91948146, -26.03440549, 580.00000000"
234,,Add,AdaptiveComponent,"25.46486034, 12.31019447, 590.00000000","-12.31019447, 25.46486034, 590.00000000","-11.91948146, 26.03440549, 580.00000000","26.03440549, 11.91948146, 580.00000000"
235,,Add,AdaptiveComponent,"-12.31019447, 25.46486034, 590.00000000","-25.46486034, -12.31019447, 590.00000000","-26.03440549, -11.91948146, 580.00000000","-11.91948146, 26.03440549, 580.00000000"
236,,Add,AdaptiveComponent,"-25.46486034, -12.31019447, 590.00000000","12.31019447, -25.46486034, 590.00000000","11.91948146, -26.03440549, 580.00000000","-26.03440549, -11.91948146, 580.00000000"
