RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
11.13,,Draw,Line,"83.00000000, 41.50000000, 110.00000000","58.50000000, 41.50000000, 110.00000000",,
11.14,,Draw,Line,"58.50000000, 41.50000000, 110.00000000","58.50000000, 17.00000000, 110.00000000",,
11.15,,Draw,CurveArray,,,,
11.16,,Draw,Line,"17.00000000, 58.50000000, 110.00000000","41.50000000, 58.50000000, 110.00000000",,
11.17,,Draw,Line,"41.50000000, 58.50000000, 110.00000000","41.50000000, 83.00000000, 110.00000000",,
11.18,,Draw,Line,"41.50000000, 83.00000000, 110.00000000","17.00000000, 83.00000000, 110.00000000",,
11.19,,Draw,Line,"17.00000000, 83.00000000, 110.00000000","17.00000000, 58.50000000, 110.00000000",,
11.20,,Draw,CurveArray,,,,
11.21,,Draw,Line,"58.50000000, 58.50000000, 110.00000000","83.00000000, 58.50000000, 110.00000000",,
11.22,,Draw,Line,"83.00000000, 58.50000000, 110.00000000","83.00000000, 83.00000000, 110.00000000",,
11.23,,Draw,Line,"83.00000000, 83.00000000, 110.00000000","58.50000000, 83.00000000, 110.00000000",,
11.24,,Draw,Line,"58.50000000, 83.00000000, 110.00000000","58.50000000, 58.50000000, 110.00000000",,
11.25,,Add,Floor,,,,
12.0,,Draw,CurveArray,,,,
12.1,,Draw,Line,"0.00000000, 0.00000000, 120.00000000","100.00000000, 0.00000000, 120.00000000",,
12.2,,Draw,Line,"100.00000000, 0.00000000, 120.00000000","100.00000000, 100.00000000, 120.00000000",,
12.3,,Draw,Line,"100.00000000, 100.00000000, 120.00000000","0.00000000, 100.00000000, 120.00000000",,
12.4,,Draw,Line,"0.00000000, 100.00000000, 120.00000000","0.00000000, 0.00000000, 120.00000000",,
12.5,,Draw,CurveArray,,,,
12.6,,Draw,Line,"17.00000000, 17.00000000, 120.00000000","41.50000000, 17.00000000, 120.00000000",,
12.7,,Draw,Line,"41.50000000, 17.00000000, 120.00000000","41.50000000, 41.50000000, 120.00000000",,
12.8,,Draw,Line,"41.50000000, 41.50000000, 120.00000000","17.00000000, 41.50000000, 120.00000000",,
12.9,,Draw,Line,"17.00000000, 41.50000000, 120.00000000","17.00000000, 17.00000000, 120.00000000",,
12.10,,Draw,CurveArray,,,,
12.11,,Draw,Line,"58.50000000, 17.00000000, 120.00000000","83.00000000, 17.00000000, 120.00000000",,
12.12,,Draw,Line,"83.00000000, 17.00000000, 120.00000000","83.00000000, 41.50000000, 120.00000000",,
12.13,,Draw,Line,"83.00000000, 41.50000000, 120.00000000","58.50000000, 41.50000000, 120.00000000",,
12.14,,Draw,Line,"58.50000000, 41.50000000, 120.00000000","58.50000000, 17.00000000, 120.00000000",,
12.15,,Draw,CurveArray,,,,
12.16,,Draw,Line,"17.00000000, 58.50000000, 120.00000000","41.50000000, 58.50000000, 120.00000000",,
12.17,,Draw,Line,"41.50000000, 58.50000000, 120.00000000","41.50000000, 83.00000000, 120.00000000",,
12.18,,Draw,Line,"41.50000000, 83.00000000, 120.00000000","17.00000000, 83.00000000, 120.00000000",,
12.19,,Draw,Line,"17.00000000, 83.00000000, 120.00000000","17.00000000, 58.50000000, 120.00000000",,
12.20,,Draw,CurveArray,,,,
12.21,,Draw,Line,"58.50000000, 58.50000000, 120.00000000","83.00000000, 58.50000000, 120.00000000",,
12.22,,Draw,Line,"83.00000000, 58.50000000, 120.00000000","83.00000000, 83.00000000, 120.00000000",,
12.23,,Draw,Line,"83.00000000, 83.00000000, 120.00000000","58.50000000, 83.00000000, 120.00000000",,
12.24,,Draw,Line,"58.50000000, 83.00000000, 120.00000000","58.50000000, 58.50000000, 120.00000000",,
12.25,,Add,Floor,,,,
13.0,,Draw,CurveArray,,,,
13.1,,Draw,Line,"0.00000000, 0.00000000, 130.00000000","100.00000000, 0.00000000, 130.00000000",,
13.2,,Draw,Line,"100.00000000, 0.00000000, 130.00000000","100.00000000, 100.00000000, 130.00000000",,
13.3,,Draw,Line,"100.00000000, 100.00000000, 130.00000000","0.00000000, 100.00000000, 130.00000000",,
13.4,,Draw,Line,"0.00000000, 100.00000000, 130.00000000","0.00000000, 0.00000000, 130.00000000",,
13.5,,Draw,CurveArray,,,,
13.6,,Draw,Line,"16.00000000, 16.00000000, 130.00000000","42.00000000, 16.00000000, 130.00000000",,
13.7,,Draw,Line,"42.00000000, 16.00000000, 130.00000000","42.00000000, 42.00000000, 130.00000000",,
13.8,,Draw,Line,"42.00000000, 42.00000000, 130.00000000","16.00000000, 42.00000000, 130.00000000",,
13.9,,Draw,Line,"16.00000000, 42.00000000, 130.00000000","16.00000000, 16.00000000, 130.00000000",,
13.10,,Draw,CurveArray,,,,
13.11,,Draw,Line,"58.00000000, 16.00000000, 130.00000000","84.00000000, 16.00000000, 130.00000000",,
13.12,,Draw,Line,"84.00000000, 16.00000000, 130.00000000","84.00000000, 42.00000000, 130.00000000",,
13.13,,Draw,Line,"84.00000000, 42.00000000, 130.00000000","58.00000000, 42.00000000, 130.00000000",,
13.14,,Draw,Line,"58.00000000, 42.00000000, 130.00000000","58.00000000, 16.00000000, 130.00000000",,
13.15,,Draw,CurveArray,,,,
13.16,,Draw,Line,"16.00000000, 58.00000000, 130.00000000","42.00000000, 58.00000000, 130.00000000",,
13.17,,Draw,Line,"42.00000000, 58.00000000, 130.00000000","42.00000000, 84.00000000, 130.00000000",,
13.18,,Draw,Line,"42.00000000, 84.00000000, 130.00000000","16.00000000, 84.00000000, 130.00000000",,
13.19,,Draw,Line,"16.00000000, 84.00000000, 130.00000000","16.00000000, 58.00000000, 130.00000000",,
13.20,,Draw,CurveArray,,,,
13.21,,Draw,Line,"58.00000000, 58.00000000, 130.00000000","84.00000000, 58.00000000, 130.00000000",,
13.22,,Draw,Line,"84.00000000, 58.00000000, 130.00000000","84.00000000, 84.00000000, 130.00000000",,
13.23,,Draw,Line,"84.00000000, 84.00000000, 130.00000000","58.00000000, 84.00000000, 130.00000000",,
13.24,,Draw,Line,"58.00000000, 84.00000000, 130.00000000","58.00000000, 58.00000000, 130.00000000",,
13.25,,Add,Floor,,,,
14.0,,Draw,CurveArray,,,,
14.1,,Draw,Line,"0.00000000, 0.00000000, 140.00000000","100.00000000, 0.00000000, 140.00000000",,
14.2,,Draw,Line,"100.00000000, 0.00000000, 140.00000000","100.00000000, 100.00000000, 140.00000000",,
14.3,,Draw,Line,"100.00000000, 100.00000000, 140.00000000","0.00000000, 100.00000000, 140.00000000",,
14.4,,Draw,Line,"0.00000000, 100.00000000, 140.00000000","0.00000000, 0.00000000, 140.00000000",,
14.5,,Draw,CurveArray,,,,
14.6,,Draw,Line,"16.00000000, 16.00000000, 140.00000000","42.00000000, 16.00000000, 140.00000000",,
14.7,,Draw,Line,"42.00000000, 16.00000000, 140.00000000","42.00000000, 42.00000000, 140.00000000",,
14.8,,Draw,Line,"42.00000000, 42.00000000, 140.00000000","16.00000000, 42.00000000, 140.00000000",,
14.9,,Draw,Line,"16.00000000, 42.00000000, 140.00000000","16.00000000, 16.00000000, 140.00000000",,
14.10,,Draw,CurveArray,,,,
14.11,,Draw,Line,"58.00000000, 16.00000000, 140.00000000","84.00000000, 16.00000000, 140.00000000",,
14.12,,Draw,Line,"84.00000000, 16.00000000, 140.00000000","84.00000000, 42.00000000, 140.00000000",,
14.13,,Draw,Line,"84.00000000, 42.00000000, 140.00000000","58.00000000, 42.00000000, 140.00000000",,
14.14,,Draw,Line,"58.00000000, 42.00000000, 140.00000000","58.00000000, 16.00000000, 140.00000000",,
14.15,,Draw,CurveArray,,,,
14.16,,Draw,Line,"16.00000000, 58.00000000, 140.00000000","42.00000000, 58.00000000, 140.00000000",,
14.17,,Draw,Line,"42.00000000, 58.00000000, 140.00000000","42.00000000, 84.00000000, 140.00000000",,
14.18,,Draw,Line,"42.00000000, 84.00000000, 140.00000000","16.00000000, 84.00000000, 140.00000000",,
14.19,,Draw,Line,"16.00000000, 84.00000000, 140.00000000","16.00000000, 58.00000000, 140.00000000",,
14.20,,Draw,CurveArray,,,,
14.21,,Draw,Line,"58.00000000, 58.00000000, 140.00000000","84.00000000, 58.00000000, 140.00000000",,
14.22,,Draw,Line,"84.00000000, 58.00000000, 140.00000000","84.00000000, 84.00000000, 140.00000000",,
14.23,,Draw,Line,"84.00000000, 84.00000000, 140.00000000","58.00000000, 84.00000000, 140.00000000",,
14.24,,Draw,Line,"58.00000000, 84.00000000, 140.00000000","58.00000000, 58.00000000, 140.00000000",,
14.25,,Add,Floor,,,,
15.0,,Draw,CurveArray,,,,
15.1,,Draw,Line,"0.00000000, 0.00000000, 150.00000000","100.00000000, 0.00000000, 150.00000000",,
15.2,,Draw,Line,"100.00000000, 0.00000000, 150.00000000","100.00000000, 100.00000000, 150.00000000",,
15.3,,Draw,Line,"100.00000000, 100.00000000, 150.00000000","0.00000000, 100.00000000, 150.00000000",,
15.4,,Draw,Line,"0.00000000, 100.00000000, 150.00000000","0.00000000, 0.00000000, 150.00000000",,
15.5,,Draw,CurveArray,,,,
15.6,,Draw,Line,"16.00000000, 16.00000000, 150.00000000","42.00000000, 16.00000000, 150.00000000",,
15.7,,Draw,Line,"42.00000000, 16.00000000, 150.00000000","42.00000000, 42.00000000, 150.00000000",,
15.8,,Draw,Line,"42.00000000, 42.00000000, 150.00000000","16.00000000, 42.00000000, 150.00000000",,
15.9,,Draw,Line,"16.00000000, 42.00000000, 150.00000000","16.00000000, 16.00000000, 150.00000000",,
15.10,,Draw,CurveArray,,,,
15.11,,Draw,Line,"58.00000000, 16.00000000, 150.00000000","84.00000000, 16.00000000, 150.00000000",,
15.12,,Draw,Line,"84.00000000, 16.00000000, 150.00000000","84.00000000, 42.00000000, 150.00000000",,
15.13,,Draw,Line,"84.00000000, 42.00000000, 150.00000000","58.00000000, 42.00000000, 150.00000000",,
15.14,,Draw,Line,"58.00000000, 42.00000000, 150.00000000","58.00000000, 16.00000000, 150.00000000",,
15.15,,Draw,CurveArray,,,,
15.16,,Draw,Line,"16.00000000, 58.00000000, 150.00000000","42.00000000, 58.00000000, 150.00000000",,
15.17,,Draw,Line,"42.00000000, 58.00000000, 150.00000000","42.00000000, 84.00000000, 150.00000000",,
15.18,,Draw,Line,"42.00000000, 84.00000000, 150.00000000","16.00000000, 84.00000000, 150.00000000",,
15.19,,Draw,Line,"16.00000000, 84.00000000, 150.00000000","16.00000000, 58.00000000, 150.00000000",,
15.20,,Draw,CurveArray,,,,
15.21,,Draw,Line,"58.00000000, 58.00000000, 150.00000000","84.00000000, 58.00000000, 150.00000000",,
15.22,,Draw,Line,"84.00000000, 58.00000000, 150.00000000","84.00000000, 84.00000000, 150.00000000",,
15.23,,Draw,Line,"84.00000000, 84.00000000, 150.00000000","58.00000000, 84.00000000, 150.00000000",,
15.24,,Draw,Line,"58.00000000, 84.00000000, 150.00000000","58.00000000, 58.00000000, 150.00000000",,
15.25,,Add,Floor,,,,
16.0,,Draw,CurveArray,,,,
16.1,,Draw,Line,"0.00000000, 0.00000000, 160.00000000","100.00000000, 0.00000000, 160.00000000",,
16.2,,Draw,Line,"100.00000000, 0.00000000, 160.00000000","100.00000000, 100.00000000, 160.00000000",,
16.3,,Draw,Line,"100.00000000, 100.00000000, 160.00000000","0.00000000, 100.00000000, 160.00000000",,
16.4,,Draw,Line,"0.00000000, 100.00000000, 160.00000000","0.00000000, 0.00000000, 160.00000000",,
16.5,,Draw,CurveArray,,,,
16.6,,Draw,Line,"15.00000000, 15.00000000, 160.00000000","42.50000000, 15.00000000, 160.00000000",,
16.7,,Draw,Line,"42.50000000, 15.00000000, 160.00000000","42.50000000, 42.50000000, 160.00000000",,
16.8,,Draw,Line,"42.50000000, 42.50000000, 160.00000000","15.00000000, 42.50000000, 160.00000000",,
16.9,,Draw,Line,"15.00000000, 42.50000000, 160.00000000","15.00000000, 15.00000000, 160.00000000",,
16.10,,Draw,CurveArray,,,,
16.11,,Draw,Line,"57.50000000, 15.00000000, 160.00000000","85.00000000, 15.00000000, 160.00000000",,
16.12,,Draw,Line,"85.00000000, 15.00000000, 160.00000000","85.00000000, 42.50000000, 160.00000000",,
16.13,,Draw,Line,"85.00000000, 42.50000000, 160.00000000","57.50000000, 42.50000000, 160.00000000",,
16.14,,Draw,Line,"57.50000000, 42.50000000, 160.00000000","57.50000000, 15.00000000, 160.00000000",,
16.15,,Draw,CurveArray,,,,
16.16,,Draw,Line,"15.00000000, 57.50000000, 160.00000000","42.50000000, 57.50000000, 160.00000000",,
16.17,,Draw,Line,"42.50000000, 57.50000000, 160.00000000","42.50000000, 85.00000000, 160.00000000",,
16.18,,Draw,Line,"42.50000000, 85.00000000, 160.00000000","15.00000000, 85.00000000, 160.00000000",,
16.19,,Draw,Line,"15.00000000, 85.00000000, 160.00000000","15.00000000, 57.50000000, 160.00000000",,
16.20,,Draw,CurveArray,,,,
16.21,,Draw,Line,"57.50000000, 57.50000000, 160.00000000","85.00000000, 57.50000000, 160.00000000",,
16.22,,Draw,Line,"85.00000000, 57.50000000, 160.00000000","85.00000000, 85.00000000, 160.00000000",,
16.23,,Draw,Line,"85.00000000, 85.00000000, 160.00000000","57.50000000, 85.00000000, 160.00000000",,
16.24,,Draw,Line,"57.50000000, 85.00000000, 160.00000000","57.50000000, 57.50000000, 160.00000000",,
16.25,,Add,Floor,,,,
17.0,,Draw,CurveArray,,,,
17.1,,Draw,Line,"0.00000000, 0.00000000, 170.00000000","100.00000000, 0.00000000, 170.00000000",,
17.2,,Draw,Line,"100.00000000, 0.00000000, 170.00000000","100.00000000, 100.00000000, 170.00000000",,
17.3,,Draw,Line,"100.00000000, 100.00000000, 170.00000000","0.00000000, 100.00000000, 170.00000000",,
17.4,,Draw,Line,"0.00000000, 100.00000000, 170.00000000","0.00000000, 0.00000000, 170.00000000",,
17.5,,Draw,CurveArray,,,,
17.6,,Draw,Line,"15.00000000, 15.00000000, 170.00000000","42.50000000, 15.00000000, 170.00000000",,
17.7,,Draw,Line,"42.50000000, 15.00000000, 170.00000000","42.50000000, 42.50000000, 170.00000000",,
17.8,,Draw,Line,"42.50000000, 42.50000000, 170.00000000","15.00000000, 42.50000000, 170.00000000",,
17.9,,Draw,Line,"15.00000000, 42.50000000, 170.00000000","15.00000000, 15.00000000, 170.00000000",,
17.10,,Draw,CurveArray,,,,
17.11,,Draw,Line,"57.50000000, 15.00000000, 170.00000000","85.00000000, 15.00000000, 170.00000000",,
17.12,,Draw,Line,"85.00000000, 15.00000000, 170.00000000","85.00000000, 42.50000000, 170.00000000",,
17.13,,Draw,Line,"85.00000000, 42.50000000, 170.00000000","57.50000000, 42.50000000, 170.00000000",,
17.14,,Draw,Line,"57.50000000, 42.50000000, 170.00000000","57.50000000, 15.00000000, 170.00000000",,
17.15,,Draw,CurveArray,,,,
17.16,,Draw,Line,"15.00000000, 57.50000000, 170.00000000","42.50000000, 57.50000000, 170.00000000",,
17.17,,Draw,Line,"42.50000000, 57.50000000, 170.00000000","42.50000000, 85.00000000, 170.00000000",,
17.18,,Draw,Line,"42.50000000, 85.00000000, 170.00000000","15.00000000, 85.00000000, 170.00000000",,
17.19,,Draw,Line,"15.00000000, 85.00000000, 170.00000000","15.00000000, 57.50000000, 170.00000000",,
17.20,,Draw,CurveArray,,,,
17.21,,Draw,Line,"57.50000000, 57.50000000, 170.00000000","85.00000000, 57.50000000, 170.00000000",,
17.22,,Draw,Line,"85.00000000, 57.50000000, 170.00000000","85.00000000, 85.00000000, 170.00000000",,
17.23,,Draw,Line,"85.00000000, 85.00000000, 170.00000000","57.50000000, 85.00000000, 170.00000000",,
17.24,,Draw,Line,"57.50000000, 85.00000000, 170.00000000","57.50000000, 57.50000000, 170.00000000",,
17.25,,Add,Floor,,,,
18.0,,Draw,CurveArray,,,,
18.1,,Draw,Line,"0.00000000, 0.00000000, 180.00000000","100.00000000, 0.00000000, 180.00000000",,
18.2,,Draw,Line,"100.00000000, 0.00000000, 180.00000000","100.00000000, 100.00000000, 180.00000000",,
18.3,,Draw,Line,"100.00000000, 100.00000000, 180.00000000","0.00000000, 100.00000000, 180.00000000",,
18.4,,Draw,Line,"0.00000000, 100.00000000, 180.00000000","0.00000000, 0.00000000, 180.00000000",,
18.5,,Draw,CurveArray,,,,
18.6,,Draw,Line,"15.00000000, 15.00000000, 180.00000000","42.50000000, 15.00000000, 180.00000000",,
18.7,,Draw,Line,"42.50000000, 15.00000000, 180.00000000","42.50000000, 42.50000000, 180.00000000",,
18.8,,Draw,Line,"42.50000000, 42.50000000, 180.00000000","15.00000000, 42.50000000, 180.00000000",,
18.9,,Draw,Line,"15.00000000, 42.50000000, 180.00000000","15.00000000, 15.00000000, 180.00000000",,
18.10,,Draw,CurveArray,,,,
18.11,,Draw,Line,"57.50000000, 15.00000000, 180.00000000","85.00000000, 15.00000000, 180.00000000",,
18.12,,Draw,Line,"85.00000000, 15.00000000, 180.00000000","85.00000000, 42.50000000, 180.00000000",,
18.13,,Draw,Line,"85.00000000, 42.50000000, 180.00000000","57.50000000, 42.50000000, 180.00000000",,
18.14,,Draw,Line,"57.50000000, 42.50000000, 180.00000000","57.50000000, 15.00000000, 180.00000000",,
18.15,,Draw,CurveArray,,,,
18.16,,Draw,Line,"15.00000000, 57.50000000, 180.00000000","42.50000000, 57.50000000, 180.00000000",,
18.17,,Draw,Line,"42.50000000, 57.50000000, 180.00000000","42.50000000, 85.00000000, 180.00000000",,
18.18,,Draw,Line,"42.50000000, 85.00000000, 180.00000000","15.00000000, 85.00000000, 180.00000000",,
18.19,,Draw,Line,"15.00000000, 85.00000000, 180.00000000","15.00000000, 57.50000000, 180.00000000",,
18.20,,Draw,CurveArray,,,,
18.21,,Draw,Line,"57.50000000, 57.50000000, 180.00000000","85.00000000, 57.50000000, 180.00000000",,
18.22,,Draw,Line,"85.00000000, 57.50000000, 180.00000000","85.00000000, 85.00000000, 180.00000000",,
18.23,,Draw,Line,"85.00000000, 85.00000000, 180.00000000","57.50000000, 85.00000000, 180.00000000",,
18.24,,Draw,Line,"57.50000000, 85.00000000, 180.00000000","57.50000000, 57.50000000, 180.00000000",,
18.25,,Add,Floor,,,,
19.0,,Draw,CurveArray,,,,
19.1,,Draw,Line,"0.00000000, 0.00000000, 190.00000000","100.00000000, 0.00000000, 190.00000000",,
19.2,,Draw,Line,"100.00000000, 0.00000000, 190.00000000","100.00000000, 100.00000000, 190.00000000",,
19.3,,Draw,Line,"100.00000000, 100.00000000, 190.00000000","0.00000000, 100.00000000, 190.00000000",,
19.4,,Draw,Line,"0.00000000, 100.00000000, 190.00000000","0.00000000, 0.00000000, 190.00000000",,
19.5,,Draw,CurveArray,,,,
19.6,,Draw,Line,"14.00000000, 14.00000000, 190.00000000","43.00000000, 14.00000000, 190.00000000",,
19.7,,Draw,Line,"43.00000000, 14.00000000, 190.00000000","43.00000000, 43.00000000, 190.00000000",,
19.8,,Draw,Line,"43.00000000, 43.00000000, 190.00000000","14.00000000, 43.00000000, 190.00000000",,
19.9,,Draw,Line,"14.00000000, 43.00000000, 190.00000000","14.00000000, 14.00000000, 190.00000000",,
19.10,,Draw,CurveArray,,,,
19.11,,Draw,Line,"57.00000000, 14.00000000, 190.00000000","86.00000000, 14.00000000, 190.00000000",,
19.12,,Draw,Line,"86.00000000, 14.00000000, 190.00000000","86.00000000, 43.00000000, 190.00000000",,
19.13,,Draw,Line,"86.00000000, 43.00000000, 190.00000000","57.00000000, 43.00000000, 190.00000000",,
19.14,,Draw,Line,"57.00000000, 43.00000000, 190.00000000","57.00000000, 14.00000000, 190.00000000",,
19.15,,Draw,CurveArray,,,,
19.16,,Draw,Line,"14.00000000, 57.00000000, 190.00000000","43.00000000, 57.00000000, 190.00000000",,
19.17,,Draw,Line,"43.00000000, 57.00000000, 190.00000000","43.00000000, 86.00000000, 190.00000000",,
19.18,,Draw,Line,"43.00000000, 86.00000000, 190.00000000","14.00000000, 86.00000000, 190.00000000",,
19.19,,Draw,Line,"14.00000000, 86.00000000, 190.00000000","14.00000000, 57.00000000, 190.00000000",,
19.20,,Draw,CurveArray,,,,
19.21,,Draw,Line,"57.00000000, 57.00000000, 190.00000000","86.00000000, 57.00000000, 190.00000000",,
19.22,,Draw,Line,"86.00000000, 57.00000000, 190.00000000","86.00000000, 86.00000000, 190.00000000",,
19.23,,Draw,Line,"86.00000000, 86.00000000, 190.00000000","57.00000000, 86.00000000, 190.00000000",,
19.24,,Draw,Line,"57.00000000, 86.00000000, 190.00000000","57.00000000, 57.00000000, 190.00000000",,
19.25,,Add,Floor,,,,
20.0,,Draw,CurveArray,,,,
20.1,,Draw,Line,"0.00000000, 0.00000000, 200.00000000","100.00000000, 0.00000000, 200.00000000",,
20.2,,Draw,Line,"100.00000000, 0.00000000, 200.00000000","100.00000000, 100.00000000, 200.00000000",,
20.3,,Draw,Line,"100.00000000, 100.00000000, 200.00000000","0.00000000, 100.00000000, 200.00000000",,
20.4,,Draw,Line,"0.00000000, 100.00000000, 200.00000000","0.00000000, 0.00000000, 200.00000000",,
20.5,,Draw,CurveArray,,,,
20.6,,Draw,Line,"14.00000000, 14.00000000, 200.00000000","43.00000000, 14.00000000, 200.00000000",,
20.7,,Draw,Line,"43.00000000, 14.00000000, 200.00000000","43.00000000, 43.00000000, 200.00000000",,
20.8,,Draw,Line,"43.00000000, 43.00000000, 200.00000000","14.00000000, 43.00000000, 200.00000000",,
20.9,,Draw,Line,"14.00000000, 43.00000000, 200.00000000","14.00000000, 14.00000000, 200.00000000",,
20.10,,Draw,CurveArray,,,,
20.11,,Draw,Line,"57.00000000, 14.00000000, 200.00000000","86.00000000, 14.00000000, 200.00000000",,
20.12,,Draw,Line,"86.00000000, 14.00000000, 200.00000000","86.00000000, 43.00000000, 200.00000000",,
20.13,,Draw,Line,"86.00000000, 43.00000000, 200.00000000","57.00000000, 43.00000000, 200.00000000",,
20.14,,Draw,Line,"57.00000000, 43.00000000, 200.00000000","57.00000000, 14.00000000, 200.00000000",,
20.15,,Draw,CurveArray,,,,
20.16,,Draw,Line,"14.00000000, 57.00000000, 200.00000000","43.00000000, 57.00000000, 200.00000000",,
20.17,,Draw,Line,"43.00000000, 57.00000000, 200.00000000","43.00000000, 86.00000000, 200.00000000",,
20.18,,Draw,Line,"43.00000000, 86.00000000, 200.00000000","14.00000000, 86.00000000, 200.00000000",,
20.19,,Draw,Line,"14.00000000, 86.00000000, 200.00000000","14.00000000, 57.00000000, 200.00000000",,
20.20,,Draw,CurveArray,,,,
20.21,,Draw,Line,"57.00000000, 57.00000000, 200.00000000","86.00000000, 57.00000000, 200.00000000",,
20.22,,Draw,Line,"86.00000000, 57.00000000, 200.00000000","86.00000000, 86.00000000, 200.00000000",,
20.23,,Draw,Line,"86.00000000, 86.00000000, 200.00000000","57.00000000, 86.00000000, 200.00000000",,
20.24,,Draw,Line,"57.00000000, 86.00000000, 200.00000000","57.00000000, 57.00000000, 200.00000000",,
20.25,,Add,Floor,,,,
21.0,,Draw,CurveArray,,,,
21.1,,Draw,Line,"0.00000000, 0.00000000, 210.00000000","100.00000000, 0.00000000, 210.00000000",,
21.2,,Draw,Line,"100.00000000, 0.00000000, 210.00000000","100.00000000, 100.00000000, 210.00000000",,
21.3,,Draw,Line,"100.00000000, 100.00000000, 210.00000000","0.00000000, 100.00000000, 210.00000000",,
21.4,,Draw,Line,"0.00000000, 100.00000000, 210.00000000","0.00000000, 0.00000000, 210.00000000",,
21.5,,Draw,CurveArray,,,,
21.6,,Draw,Line,"14.00000000, 14.00000000, 210.00000000","43.00000000, 14.00000000, 210.00000000",,
21.7,,Draw,Line,"43.00000000, 14.00000000, 210.00000000","43.00000000, 43.00000000, 210.00000000",,
21.8,,Draw,Line,"43.00000000, 43.00000000, 210.00000000","14.00000000, 43.00000000, 210.00000000",,
21.9,,Draw,Line,"14.00000000, 43.00000000, 210.00000000","14.00000000, 14.00000000, 210.00000000",,
21.10,,Draw,CurveArray,,,,
21.11,,Draw,Line,"57.00000000, 14.00000000, 210.00000000","86.00000000, 14.00000000, 210.00000000",,
21.12,,Draw,Line,"86.00000000, 14.00000000, 210.00000000","86.00000000, 43.00000000, 210.00000000",,
21.13,,Draw,Line,"86.00000000, 43.00000000, 210.00000000","57.00000000, 43.00000000, 210.00000000",,
21.14,,Draw,Line,"57.00000000, 43.00000000, 210.00000000","57.00000000, 14.00000000, 210.00000000",,
21.15,,Draw,CurveArray,,,,
21.16,,Draw,Line,"14.00000000, 57.00000000, 210.00000000","43.00000000, 57.00000000, 210.00000000",,
21.17,,Draw,Line,"43.00000000, 57.00000000, 210.00000000","43.00000000, 86.00000000, 210.00000000",,
21.18,,Draw,Line,"43.00000000, 86.00000000, 210.00000000","14.00000000, 86.00000000, 210.00000000",,
21.19,,Draw,Line,"14.00000000, 86.00000000, 210.00000000","14.00000000, 57.00000000, 210.00000000",,
21.20,,Draw,CurveArray,,,,
21.21,,Draw,Line,"57.00000000, 57.00000000, 210.00000000","86.00000000, 57.00000000, 210.00000000",,
21.22,,Draw,Line,"86.00000000, 57.00000000, 210.00000000","86.00000000, 86.00000000, 210.00000000",,
21.23,,Draw,Line,"86.00000000, 86.00000000, 210.00000000","57.00000000, 86.00000000, 210.00000000",,
21.24,,Draw,Line,"57.00000000, 86.00000000, 210.00000000","57.00000000, 57.00000000, 210.00000000",,
21.25,,Add,Floor,,,,
22.0,,Draw,CurveArray,,,,
22.1,,Draw,Line,"0.00000000, 0.00000000, 220.00000000","100.00000000, 0.00000000, 220.00000000",,
22.2,,Draw,Line,"100.00000000, 0.00000000, 220.00000000","100.00000000, 100.00000000, 220.00000000",,
22.3,,Draw,Line,"100.00000000, 100.00000000, 220.00000000","0.00000000, 100.00000000, 220.00000000",,
22.4,,Draw,Line,"0.00000000, 100.00000000, 220.00000000","0.00000000, 0.00000000, 220.00000000",,
22.5,,Draw,CurveArray,,,,
22.6,,Draw,Line,"13.00000000, 13.00000000, 220.00000000","43.50000000, 13.00000000, 220.00000000",,
22.7,,Draw,Line,"43.50000000, 13.00000000, 220.00000000","43.50000000, 43.50000000, 220.00000000",,
22.8,,Draw,Line,"43.50000000, 43.50000000, 220.00000000","13.00000000, 43.50000000, 220.00000000",,
22.9,,Draw,Line,"13.00000000, 43.50000000, 220.00000000","13.00000000, 13.00000000, 220.00000000",,
22.10,,Draw,CurveArray,,,,
22.11,,Draw,Line,"56.50000000, 13.00000000, 220.00000000","87.00000000, 13.00000000, 220.00000000",,
22.12,,Draw,Line,"87.00000000, 13.00000000, 220.00000000","87.00000000, 43.50000000, 220.00000000",,
22.13,,Draw,Line,"87.00000000, 43.50000000, 220.00000000","56.50000000, 43.50000000, 220.00000000",,
22.14,,Draw,Line,"56.50000000, 43.50000000, 220.00000000","56.50000000, 13.00000000, 220.00000000",,
22.15,,Draw,CurveArray,,,,
22.16,,Draw,Line,"13.00000000, 56.50000000, 220.00000000","43.50000000, 56.50000000, 220.00000000",,
22.17,,Draw,Line,"43.50000000, 56.50000000, 220.00000000","43.50000000, 87.00000000, 220.00000000",,
22.18,,Draw,Line,"43.50000000, 87.00000000, 220.00000000","13.00000000, 87.00000000, 220.00000000",,
22.19,,Draw,Line,"13.00000000, 87.00000000, 220.00000000","13.00000000, 56.50000000, 220.00000000",,
22.20,,Draw,CurveArray,,,,
22.21,,Draw,Line,"56.50000000, 56.50000000, 220.00000000","87.00000000, 56.50000000, 220.00000000",,
22.22,,Draw,Line,"87.00000000, 56.50000000, 220.00000000","87.00000000, 87.00000000, 220.00000000",,
22.23,,Draw,Line,"87.00000000, 87.00000000, 220.00000000","56.50000000, 87.00000000, 220.00000000",,
22.24,,Draw,Line,"56.50000000, 87.00000000, 220.00000000","56.50000000, 56.50000000, 220.00000000",,
22.25,,Add,Floor,,,,
23.0,,Draw,CurveArray,,,,
