RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
0.172,,Use,Points,"340.0000, 80.0000, 68.6494","340.0000, 90.0000, 67.5371","340.0000, 100.0000, 65.7016","340.0000, 110.0000, 64.6108"
0.173,,Use,Points,"340.0000, 120.0000, 63.0895","340.0000, 130.0000, 61.4899","340.0000, 140.0000, 59.8393","340.0000, 150.0000, 58.6777"
0.174,,Use,Points,"340.0000, 160.0000, 57.4018","340.0000, 170.0000, 55.9522","340.0000, 180.0000, 54.4120","340.0000, 190.0000, 53.3811"
0.175,,Use,Points,"350.0000, 0.0000, 79.4505","350.0000, 10.0000, 78.4945","350.0000, 20.0000, 76.9656","350.0000, 30.0000, 76.6753"
0.176,,Use,Points,"350.0000, 40.0000, 74.8738","350.0000, 50.0000, 73.9512","350.0000, 60.0000, 72.3152","350.0000, 70.0000, 71.4866"
0.177,,Use,Points,"350.0000, 80.0000, 69.4991","350.0000, 90.0000, 68.2872","350.0000, 100.0000, 66.3324","350.0000, 110.0000, 65.3310"
0.178,,Use,Points,"350.0000, 120.0000, 64.3046","350.0000, 130.0000, 62.3715","350.0000, 140.0000, 60.5542","350.0000, 150.0000, 59.2085"
0.179,,Use,Points,"350.0000, 160.0000, 58.4046","350.0000, 170.0000, 56.7529","350.0000, 180.0000, 56.3730","350.0000, 190.0000, 54.6302"
0.18,,Use,Points,"360.0000, 0.0000, 80.0201","360.0000, 10.0000, 79.0951","360.0000, 20.0000, 78.1028","360.0000, 30.0000, 76.8229"
0.181,,Use,Points,"360.0000, 40.0000, 75.0887","360.0000, 50.0000, 73.7326","360.0000, 60.0000, 72.6754","360.0000, 70.0000, 71.1326"
0.182,,Use,Points,"360.0000, 80.0000, 69.7816","360.0000, 90.0000, 68.4739","360.0000, 100.0000, 67.2545","360.0000, 110.0000, 65.7845"
0.183,,Use,Points,"360.0000, 120.0000, 64.5329","360.0000, 130.0000, 63.0674","360.0000, 140.0000, 62.2363","360.0000, 150.0000, 60.8580"
0.184,,Use,Points,"360.0000, 160.0000, 59.6176","360.0000, 170.0000, 58.0751","360.0000, 180.0000, 57.8222","360.0000, 190.0000, 56.4988"
0.185,,Use,Points,"370.0000, 0.0000, 80.1361","370.0000, 10.0000, 78.7219","370.0000, 20.0000, 77.5662","370.0000, 30.0000, 76.7880"
0.186,,Use,Points,"370.0000, 40.0000, 75.5831","370.0000, 50.0000, 74.6727","370.0000, 60.0000, 73.5060","370.0000, 70.0000, 71.7934"
0.187,,Use,Points,"370.0000, 80.0000, 70.8687","370.0000, 90.0000, 69.4085","370.0000, 100.0000, 67.8873","370.0000, 110.0000, 67.0969"
0.188,,Use,Points,"370.0000, 120.0000, 65.8634","370.0000, 130.0000, 64.9100","370.0000, 140.0000, 62.7630","370.0000, 150.0000, 62.1550"
0.189,,Use,Points,"370.0000, 160.0000, 60.9373","370.0000, 170.0000, 59.5015","370.0000, 180.0000, 58.8317","370.0000, 190.0000, 57.3496"
0.19,,Use,Points,"380.0000, 0.0000, 79.9255","380.0000, 10.0000, 78.8812","380.0000, 20.0000, 78.4354","380.0000, 30.0000, 76.7700"
0.191,,Use,Points,"380.0000, 40.0000, 75.7747","380.0000, 50.0000, 75.2707","380.0000, 60.0000, 73.4863","380.0000, 70.0000, 72.8770"
0.192,,Use,Points,"380.0000, 80.0000, 71.7146","380.0000, 90.0000, 70.2052","380.0000, 100.0000, 69.0220","380.0000, 110.0000, 67.6774"
0.193,,Use,Points,"380.0000, 120.0000, 66.1931","380.0000, 130.0000, 65.0514","380.0000, 140.0000, 64.0138","380.0000, 150.0000, 63.2326"
0.194,,Use,Points,"380.0000, 160.0000, 62.2814","380.0000, 170.0000, 60.9371","380.0000, 180.0000, 59.7873","380.0000, 190.0000, 58.9466"
0.195,,Use,Points,"390.0000, 0.0000, 80.1483","390.0000, 10.0000, 78.8504","390.0000, 20.0000, 78.2786","390.0000, 30.0000, 77.4325"
0.196,,Use,Points,"390.0000, 40.0000, 76.6879","390.0000, 50.0000, 75.2972","390.0000, 60.0000, 74.0943","390.0000, 70.0000, 72.8242"
0.197,,Use,Points,"390.0000, 80.0000, 71.5276","390.0000, 90.0000, 71.3198","390.0000, 100.0000, 70.1672","390.0000, 110.0000, 68.3633"
0.198,,Use,Points,"390.0000, 120.0000, 67.4841","390.0000, 130.0000, 66.6995","390.0000, 140.0000, 65.1786","390.0000, 150.0000, 64.3358"
0.199,,Use,Points,"390.0000, 160.0000, 63.2589","390.0000, 170.0000, 62.6959","390.0000, 180.0000, 60.8777","390.0000, 190.0000, 60.1800"
0.2,5590,Add,TopographySurface,,,,
1,6397,Add,Floor,"-50.00000000, -50.00000000, 0.00000000","50.00000000, -50.00000000, 0.00000000","50.00000000, 50.00000000, 0.00000000","-50.00000000, 50.00000000, 0.00000000"
2,6405,Add,Floor,"-48.27835281, -50.34420082, 10.00000000","50.34420082, -48.27835281, 10.00000000","48.27835281, 50.34420082, 10.00000000","-50.34420082, 48.27835281, 10.00000000"
3,6413,Add,Floor,"-46.56485645, -50.63890096, 20.00000000","50.63890096, -46.56485645, 20.00000000","46.56485645, 50.63890096, 20.00000000","-50.63890096, 46.56485645, 20.00000000"
4,6421,Add,Floor,"-44.86115114, -50.88498759, 30.00000000","50.88498759, -44.86115114, 30.00000000","44.86115114, 50.88498759, 30.00000000","-50.88498759, 44.86115114, 30.00000000"
5,6429,Add,Floor,"-43.16882620, -51.08340738, 40.00000000","51.08340738, -43.16882620, 40.00000000","43.16882620, 51.08340738, 40.00000000","-51.08340738, 43.16882620, 40.00000000"
6,6437,Add,Floor,"-41.48941753, -51.23516374, 50.00000000","51.23516374, -41.48941753, 50.00000000","41.48941753, 51.23516374, 50.00000000","-51.23516374, 41.48941753, 50.00000000"
7,6445,Add,Floor,"-39.82440527, -51.34131391, 60.00000000","51.34131391, -39.82440527, 60.00000000","39.82440527, 51.34131391, 60.00000000","-51.34131391, 39.82440527, 60.00000000"
8,6453,Add,Floor,"-38.17521156, -51.40296597, 70.00000000","51.40296597, -38.17521156, 70.00000000","38.17521156, 51.40296597, 70.00000000","-51.40296597, 38.17521156, 70.00000000"
9,6461,Add,Floor,"-36.54319855, -51.42127572, 80.00000000","51.42127572, -36.54319855, 80.00000000","36.54319855, 51.42127572, 80.00000000","-51.42127572, 36.54319855, 80.00000000"
10,6469,Add,Floor,"-34.92966651, -51.39744346, 90.00000000","51.39744346, -34.92966651, 90.00000000","34.92966651, 51.39744346, 90.00000000","-51.39744346, 34.92966651, 90.00000000"
11,6477,Add,Floor,"-33.33585213, -51.33271073, 100.00000000","51.33271073, -33.33585213, 100.00000000","33.33585213, 51.33271073, 100.00000000","-51.33271073, 33.33585213, 100.00000000"
12,6485,Add,Floor,"-31.76292702, -51.22835694, 110.00000000","51.22835694, -31.76292702, 110.00000000","31.76292702, 51.22835694, 110.00000000","-51.22835694, 31.76292702, 110.00000000"
13,6493,Add,Floor,"-30.21199636, -51.08569594, 120.00000000","51.08569594, -30.21199636, 120.00000000","30.21199636, 51.08569594, 120.00000000","-51.08569594, 30.21199636, 120.00000000"
14,6501,Add,Floor,"-28.68409774, -50.90607257, 130.00000000","50.90607257, -28.68409774, 130.00000000","28.68409774, 50.90607257, 130.00000000","-50.90607257, 28.68409774, 130.00000000"
15,6509,Add,Floor,"-27.18020018, -50.69085912, 140.00000000","50.69085912, -27.18020018, 140.00000000","27.18020018, 50.69085912, 140.00000000","-50.69085912, 27.18020018, 140.00000000"
16,6517,Add,Floor,"-25.70120338, -50.44145176, 150.00000000","50.44145176, -25.70120338, 150.00000000","25.70120338, 50.44145176, 150.00000000","-50.44145176, 25.70120338, 150.00000000"
17,6525,Add,Floor,"-24.24793708, -50.15926701, 160.00000000","50.15926701, -24.24793708, 160.00000000","24.24793708, 50.15926701, 160.00000000","-50.15926701, 24.24793708, 160.00000000"
18,6533,Add,Floor,"-22.82116068, -49.84573809, 170.00000000","49.84573809, -22.82116068, 170.00000000","22.82116068, 49.84573809, 170.00000000","-49.84573809, 22.82116068, 170.00000000"
19,6541,Add,Floor,"-21.42156301, -49.50231137, 180.00000000","49.50231137, -21.42156301, 180.00000000","21.42156301, 49.50231137, 180.00000000","-49.50231137, 21.42156301, 180.00000000"
20,6549,Add,Floor,"-20.04976230, -49.13044274, 190.00000000","49.13044274, -20.04976230, 190.00000000","20.04976230, 49.13044274, 190.00000000","-49.13044274, 20.04976230, 190.00000000"
21,6557,Add,Floor,"-18.70630633, -48.73159407, 200.00000000","48.73159407, -18.70630633, 200.00000000","18.70630633, 48.73159407, 200.00000000","-48.73159407, 18.70630633, 200.00000000"
22,6565,Add,Floor,"-17.39167282, -48.30722964, 210.00000000","48.30722964, -17.39167282, 210.00000000","17.39167282, 48.30722964, 210.00000000","-48.30722964, 17.39167282, 210.00000000"
23,6573,Add,Floor,"-16.10626990, -47.85881261, 220.00000000","47.85881261, -16.10626990, 220.00000000","16.10626990, 47.85881261, 220.00000000","-47.85881261, 16.10626990, 220.00000000"
24,6581,Add,Floor,"-14.85043684, -47.38780159, 230.00000000","47.38780159, -14.85043684, 230.00000000","14.85043684, 47.38780159, 230.00000000","-47.38780159, 14.85043684, 230.00000000"
25,6589,Add,Floor,"-13.62444498, -46.89564721, 240.00000000","46.89564721, -13.62444498, 240.00000000","13.62444498, 46.89564721, 240.00000000","-46.89564721, 13.62444498, 240.00000000"
26,6597,Add,Floor,"-12.42849874, -46.38378876, 250.00000000","46.38378876, -12.42849874, 250.00000000","12.42849874, 46.38378876, 250.00000000","-46.38378876, 12.42849874, 250.00000000"
27,6605,Add,Floor,"-11.26273691, -45.85365092, 260.00000000","45.85365092, -11.26273691, 260.00000000","11.26273691, 45.85365092, 260.00000000","-45.85365092, 11.26273691, 260.00000000"
28,6613,Add,Floor,"-10.12723402, -45.30664059, 270.00000000","45.30664059, -10.12723402, 270.00000000","10.12723402, 45.30664059, 270.00000000","-45.30664059, 10.12723402, 270.00000000"
29,6621,Add,Floor,"-9.02200195, -44.74414376, 280.00000000","44.74414376, -9.02200195, 280.00000000","9.02200195, 44.74414376, 280.00000000","-44.74414376, 9.02200195, 280.00000000"
30,6629,Add,Floor,"-7.94699163, -44.16752254, 290.00000000","44.16752254, -7.94699163, 290.00000000","7.94699163, 44.16752254, 290.00000000","-44.16752254, 7.94699163, 290.00000000"
31,6637,Add,Floor,"-6.90209492, -43.57811225, 300.00000000","43.57811225, -6.90209492, 300.00000000","6.90209492, 43.57811225, 300.00000000","-43.57811225, 6.90209492, 300.00000000"
32,6645,Add,Floor,"-5.88714665, -42.97721865, 310.00000000","42.97721865, -5.88714665, 310.00000000","5.88714665, 42.97721865, 310.00000000","-42.97721865, 5.88714665, 310.00000000"
33,6653,Add,Floor,"-4.90192679, -42.36611528, 320.00000000","42.36611528, -4.90192679, 320.00000000","4.90192679, 42.36611528, 320.00000000","-42.36611528, 4.90192679, 320.00000000"
34,6661,Add,Floor,"-3.94616272, -41.74604099, 330.00000000","41.74604099, -3.94616272, 330.00000000","3.94616272, 41.74604099, 330.00000000","-41.74604099, 3.94616272, 330.00000000"
35,6669,Add,Floor,"-3.01953167, -41.11819748, 340.00000000","41.11819748, -3.01953167, 340.00000000","3.01953167, 41.11819748, 340.00000000","-41.11819748, 3.01953167, 340.00000000"
36,6677,Add,Floor,"-2.12166328, -40.48374714, 350.00000000","40.48374714, -2.12166328, 350.00000000","2.12166328, 40.48374714, 350.00000000","-40.48374714, 2.12166328, 350.00000000"
37,6685,Add,Floor,"-1.25214220, -39.84381092, 360.00000000","39.84381092, -1.25214220, 360.00000000","1.25214220, 39.84381092, 360.00000000","-39.84381092, 1.25214220, 360.00000000"
38,6693,Add,Floor,"-0.41051086, -39.19946640, 370.00000000","39.19946640, -0.41051086, 370.00000000","0.41051086, 39.19946640, 370.00000000","-39.19946640, 0.41051086, 370.00000000"
39,6701,Add,Floor,"0.40372770, -38.55174607, 380.00000000","38.55174607, 0.40372770, 380.00000000","-0.40372770, 38.55174607, 380.00000000","-38.55174607, -0.40372770, 380.00000000"
40,6709,Add,Floor,"1.19110689, -37.90163564, 390.00000000","37.90163564, 1.19110689, 390.00000000","-1.19110689, 37.90163564, 390.00000000","-37.90163564, -1.19110689, 390.00000000"
41,6717,Add,Floor,"1.95219359, -37.25007271, 400.00000000","37.25007271, 1.95219359, 400.00000000","-1.95219359, 37.25007271, 400.00000000","-37.25007271, -1.95219359, 400.00000000"
42,6725,Add,Floor,"2.68758511, -36.59794542, 410.00000000","36.59794542, 2.68758511, 410.00000000","-2.68758511, 36.59794542, 410.00000000","-36.59794542, -2.68758511, 410.00000000"
43,6733,Add,Floor,"3.39790606, -35.94609143, 420.00000000","35.94609143, 3.39790606, 420.00000000","-3.39790606, 35.94609143, 420.00000000","-35.94609143, -3.39790606, 420.00000000"
44,6741,Add,Floor,"4.08380519, -35.29529697, 430.00000000","35.29529697, 4.08380519, 430.00000000","-4.08380519, 35.29529697, 430.00000000","-35.29529697, -4.08380519, 430.00000000"
45,6749,Add,Floor,"4.74595222, -34.64629616, 440.00000000","34.64629616, 4.74595222, 440.00000000","-4.74595222, 34.64629616, 440.00000000","-34.64629616, -4.74595222, 440.00000000"
46,6757,Add,Floor,"5.38503461, -33.99977043, 450.00000000","33.99977043, 5.38503461, 450.00000000","-5.38503461, 33.99977043, 450.00000000","-33.99977043, -5.38503461, 450.00000000"
47,6765,Add,Floor,"6.00175433, -33.35634818, 460.00000000","33.35634818, 6.00175433, 460.00000000","-6.00175433, 33.35634818, 460.00000000","-33.35634818, -6.00175433, 460.00000000"
48,6773,Add,Floor,"6.59682466, -32.71660461, 470.00000000","32.71660461, 6.59682466, 470.00000000","-6.59682466, 32.71660461, 470.00000000","-32.71660461, -6.59682466, 470.00000000"
49,6781,Add,Floor,"7.17096690, -32.08106173, 480.00000000","32.08106173, 7.17096690, 480.00000000","-7.17096690, 32.08106173, 480.00000000","-32.08106173, -7.17096690, 480.00000000"
50,6789,Add,Floor,"7.72490723, -31.45018855, 490.00000000","31.45018855, 7.72490723, 490.00000000","-7.72490723, 31.45018855, 490.00000000","-31.45018855, -7.72490723, 490.00000000"
51,6797,Add,Floor,"8.25937347, -30.82440144, 500.00000000","30.82440144, 8.25937347, 500.00000000","-8.25937347, 30.82440144, 500.00000000","-30.82440144, -8.25937347, 500.00000000"
52,6805,Add,Floor,"8.77509199, -30.20406473, 510.00000000","30.20406473, 8.77509199, 510.00000000","-8.77509199, 30.20406473, 510.00000000","-30.20406473, -8.77509199, 510.00000000"
53,6813,Add,Floor,"9.27278452, -29.58949139, 520.00000000","29.58949139, 9.27278452, 520.00000000","-9.27278452, 29.58949139, 520.00000000","-29.58949139, -9.27278452, 520.00000000"
54,6821,Add,Floor,"9.75316520, -28.98094397, 530.00000000","28.98094397, 9.75316520, 530.00000000","-9.75316520, 28.98094397, 530.00000000","-28.98094397, -9.75316520, 530.00000000"
55,6829,Add,Floor,"10.21693753, -28.37863570, 540.00000000","28.37863570, 10.21693753, 540.00000000","-10.21693753, 28.37863570, 540.00000000","-28.37863570, -10.21693753, 540.00000000"
56,6837,Add,Floor,"10.66479148, -27.78273167, 550.00000000","27.78273167, 10.66479148, 550.00000000","-10.66479148, 27.78273167, 550.00000000","-27.78273167, -10.66479148, 550.00000000"
57,6845,Add,Floor,"11.09740070, -27.19335031, 560.00000000","27.19335031, 11.09740070, 560.00000000","-11.09740070, 27.19335031, 560.00000000","-27.19335031, -11.09740070, 560.00000000"
58,6853,Add,Floor,"11.51541974, -26.61056494, 570.00000000","26.61056494, 11.51541974, 570.00000000","-11.51541974, 26.61056494, 570.00000000","-26.61056494, -11.51541974, 570.00000000"
59,6861,Add,Floor,"11.91948146, -26.03440549, 580.00000000","26.03440549, 11.91948146, 580.00000000","-11.91948146, 26.03440549, 580.00000000","-26.03440549, -11.91948146, 580.00000000"
60,6869,Add,Floor,"12.31019447, -25.46486034, 590.00000000","25.46486034, 12.31019447, 590.00000000","-12.31019447, 25.46486034, 590.00000000","-25.46486034, -12.31019447, 590.00000000"
61,,Set,WallHeight,9,,,
62,6871,Add,Wall,"-46.97316987, -48.98316863, 0.00000000","48.98316863, -46.97316987, 0.00000000",,
63,6872,Add,Wall,"48.98316863, -46.97316987, 0.00000000","46.97316987, 48.98316863, 0.00000000",,
64,6873,Add,Wall,"46.97316987, 48.98316863, 0.00000000","-48.98316863, 46.97316987, 0.00000000",,
65,6874,Add,Wall,"-48.98316863, 46.97316987, 0.00000000","-46.97316987, -48.98316863, 0.00000000",,
66,6875,Add,Wall,"-45.28846306, -49.25083358, 10.00000000","49.25083358, -45.28846306, 10.00000000",,
67,6876,Add,Wall,"49.25083358, -45.28846306, 10.00000000","45.28846306, 49.25083358, 10.00000000",,
68,6877,Add,Wall,"45.28846306, 49.25083358, 10.00000000","-49.25083358, 45.28846306, 10.00000000",,
69,6878,Add,Wall,"-49.25083358, 45.28846306, 10.00000000","-45.28846306, -49.25083358, 10.00000000",,
70,6879,Add,Wall,"-43.61410717, -49.47049388, 20.00000000","49.47049388, -43.61410717, 20.00000000",,
71,6880,Add,Wall,"49.47049388, -43.61410717, 20.00000000","43.61410717, 49.47049388, 20.00000000",,
72,6881,Add,Wall,"43.61410717, 49.47049388, 20.00000000","-49.47049388, 43.61410717, 20.00000000",,
73,6882,Add,Wall,"-49.47049388, 43.61410717, 20.00000000","-43.61410717, -49.47049388, 20.00000000",,
74,6883,Add,Wall,"-41.95167865, -49.64310777, 30.00000000","49.64310777, -41.95167865, 30.00000000",,
75,6884,Add,Wall,"49.64310777, -41.95167865, 30.00000000","41.95167865, 49.64310777, 30.00000000",,
76,6885,Add,Wall,"41.95167865, 49.64310777, 30.00000000","-49.64310777, 41.95167865, 30.00000000",,
77,6886,Add,Wall,"-49.64310777, 41.95167865, 30.00000000","-41.95167865, -49.64310777, 30.00000000",,
78,6887,Add,Wall,"-40.30270029, -49.76968999, 40.00000000","49.76968999, -40.30270029, 40.00000000",,
79,6888,Add,Wall,"49.76968999, -40.30270029, 40.00000000","40.30270029, 49.76968999, 40.00000000",,
80,6889,Add,Wall,"40.30270029, 49.76968999, 40.00000000","-49.76968999, 40.30270029, 40.00000000",,
81,6890,Add,Wall,"-49.76968999, 40.30270029, 40.00000000","-40.30270029, -49.76968999, 40.00000000",,
82,6891,Add,Wall,"-38.66863886, -49.85130883, 50.00000000","49.85130883, -38.66863886, 50.00000000",,
83,6892,Add,Wall,"49.85130883, -38.66863886, 50.00000000","38.66863886, 49.85130883, 50.00000000",,
84,6893,Add,Wall,"38.66863886, 49.85130883, 50.00000000","-49.85130883, 38.66863886, 50.00000000",,
85,6894,Add,Wall,"-49.85130883, 38.66863886, 50.00000000","-38.66863886, -49.85130883, 50.00000000",,
86,6895,Add,Wall,"-37.05090294, -49.88908313, 60.00000000","49.88908313, -37.05090294, 60.00000000",,
87,6896,Add,Wall,"49.88908313, -37.05090294, 60.00000000","37.05090294, 49.88908313, 60.00000000",,
88,6897,Add,Wall,"37.05090294, 49.88908313, 60.00000000","-49.88908313, 37.05090294, 60.00000000",,
89,6898,Add,Wall,"-49.88908313, 37.05090294, 60.00000000","-37.05090294, -49.88908313, 60.00000000",,
90,6899,Add,Wall,"-35.45084088, -49.88417916, 70.00000000","49.88417916, -35.45084088, 70.00000000",,
91,6900,Add,Wall,"49.88417916, -35.45084088, 70.00000000","35.45084088, 49.88417916, 70.00000000",,
92,6901,Add,Wall,"35.45084088, 49.88417916, 70.00000000","-49.88417916, 35.45084088, 70.00000000",,
93,6902,Add,Wall,"-49.88417916, 35.45084088, 70.00000000","-35.45084088, -49.88417916, 70.00000000",,
94,6903,Add,Wall,"-33.86973893, -49.83780740, 80.00000000","49.83780740, -33.86973893, 80.00000000",,
95,6904,Add,Wall,"49.83780740, -33.86973893, 80.00000000","33.86973893, 49.83780740, 80.00000000",,
96,6905,Add,Wall,"33.86973893, 49.83780740, 80.00000000","-49.83780740, 33.86973893, 80.00000000",,
97,6906,Add,Wall,"-49.83780740, 33.86973893, 80.00000000","-33.86973893, -49.83780740, 80.00000000",,
98,6907,Add,Wall,"-32.30881957, -49.75121927, 90.00000000","49.75121927, -32.30881957, 90.00000000",,
99,6908,Add,Wall,"49.75121927, -32.30881957, 90.00000000","32.30881957, 49.75121927, 90.00000000",,
100,6909,Add,Wall,"32.30881957, 49.75121927, 90.00000000","-49.75121927, 32.30881957, 90.00000000",,
101,6910,Add,Wall,"-49.75121927, 32.30881957, 90.00000000","-32.30881957, -49.75121927, 90.00000000",,
102,6911,Add,Wall,"-30.76923996, -49.62570378, 100.00000000","49.62570378, -30.76923996, 100.00000000",,
103,6912,Add,Wall,"49.62570378, -30.76923996, 100.00000000","30.76923996, 49.62570378, 100.00000000",,
104,6913,Add,Wall,"30.76923996, 49.62570378, 100.00000000","-49.62570378, 30.76923996, 100.00000000",,
105,6914,Add,Wall,"-49.62570378, 30.76923996, 100.00000000","-30.76923996, -49.62570378, 100.00000000",,
106,6915,Add,Wall,"-29.25209067, -49.46258406, 110.00000000","49.46258406, -29.25209067, 110.00000000",,
107,6916,Add,Wall,"49.46258406, -29.25209067, 110.00000000","29.25209067, 49.46258406, 110.00000000",,
108,6917,Add,Wall,"29.25209067, 49.46258406, 110.00000000","-49.46258406, 29.25209067, 110.00000000",,
109,6918,Add,Wall,"-49.46258406, 29.25209067, 110.00000000","-29.25209067, -49.46258406, 110.00000000",,
110,6919,Add,Wall,"-27.75839446, -49.26321392, 120.00000000","49.26321392, -27.75839446, 120.00000000",,
111,6920,Add,Wall,"49.26321392, -27.75839446, 120.00000000","27.75839446, 49.26321392, 120.00000000",,
112,6921,Add,Wall,"27.75839446, 49.26321392, 120.00000000","-49.26321392, 27.75839446, 120.00000000",,
113,6922,Add,Wall,"-49.26321392, 27.75839446, 120.00000000","-27.75839446, -49.26321392, 120.00000000",,
114,6923,Add,Wall,"-26.28910536, -49.02897430, 130.00000000","49.02897430, -26.28910536, 130.00000000",,
115,6924,Add,Wall,"49.02897430, -26.28910536, 130.00000000","26.28910536, 49.02897430, 130.00000000",,
116,6925,Add,Wall,"26.28910536, 49.02897430, 130.00000000","-49.02897430, 26.28910536, 130.00000000",,
117,6926,Add,Wall,"-49.02897430, 26.28910536, 130.00000000","-26.28910536, -49.02897430, 130.00000000",,
118,6927,Add,Wall,"-24.84510788, -48.76126974, 140.00000000","48.76126974, -24.84510788, 140.00000000",,
119,6928,Add,Wall,"48.76126974, -24.84510788, 140.00000000","24.84510788, 48.76126974, 140.00000000",,
120,6929,Add,Wall,"24.84510788, 48.76126974, 140.00000000","-48.76126974, 24.84510788, 140.00000000",,
121,6930,Add,Wall,"-48.76126974, 24.84510788, 140.00000000","-24.84510788, -48.76126974, 140.00000000",,
122,6931,Add,Wall,"-23.42721642, -48.46152477, 150.00000000","48.46152477, -23.42721642, 150.00000000",,
123,6932,Add,Wall,"48.46152477, -23.42721642, 150.00000000","23.42721642, 48.46152477, 150.00000000",,
124,6933,Add,Wall,"23.42721642, 48.46152477, 150.00000000","-48.46152477, 23.42721642, 150.00000000",,
125,6934,Add,Wall,"-48.46152477, 23.42721642, 150.00000000","-23.42721642, -48.46152477, 150.00000000",,
126,6935,Add,Wall,"-22.03617484, -48.13118032, 160.00000000","48.13118032, -22.03617484, 160.00000000",,
127,6936,Add,Wall,"48.13118032, -22.03617484, 160.00000000","22.03617484, 48.13118032, 160.00000000",,
128,6937,Add,Wall,"22.03617484, 48.13118032, 160.00000000","-48.13118032, 22.03617484, 160.00000000",,
129,6938,Add,Wall,"-48.13118032, 22.03617484, 160.00000000","-22.03617484, -48.13118032, 160.00000000",,
130,6939,Add,Wall,"-20.67265632, -47.77169012, 170.00000000","47.77169012, -20.67265632, 170.00000000",,
131,6940,Add,Wall,"47.77169012, -20.67265632, 170.00000000","20.67265632, 47.77169012, 170.00000000",,
132,6941,Add,Wall,"20.67265632, 47.77169012, 170.00000000","-47.77169012, 20.67265632, 170.00000000",,
133,6942,Add,Wall,"-47.77169012, 20.67265632, 170.00000000","-20.67265632, -47.77169012, 170.00000000",,
134,6943,Add,Wall,"-19.33726325, -47.38451713, 180.00000000","47.38451713, -19.33726325, 180.00000000",,
135,6944,Add,Wall,"47.38451713, -19.33726325, 180.00000000","19.33726325, 47.38451713, 180.00000000",,
136,6945,Add,Wall,"19.33726325, 47.38451713, 180.00000000","-47.38451713, 19.33726325, 180.00000000",,
137,6946,Add,Wall,"-47.38451713, 19.33726325, 180.00000000","-19.33726325, -47.38451713, 180.00000000",,
138,6947,Add,Wall,"-18.03052746, -46.97112992, 190.00000000","46.97112992, -18.03052746, 190.00000000",,
139,6948,Add,Wall,"46.97112992, -18.03052746, 190.00000000","18.03052746, 46.97112992, 190.00000000",,
140,6949,Add,Wall,"18.03052746, 46.97112992, 190.00000000","-46.97112992, 18.03052746, 190.00000000",,
141,6950,Add,Wall,"-46.97112992, 18.03052746, 190.00000000","-18.03052746, -46.97112992, 190.00000000",,
142,6951,Add,Wall,"-16.75291054, -46.53299914, 200.00000000","46.53299914, -16.75291054, 200.00000000",,
143,6952,Add,Wall,"46.53299914, -16.75291054, 200.00000000","16.75291054, 46.53299914, 200.00000000",,
144,6953,Add,Wall,"16.75291054, 46.53299914, 200.00000000","-46.53299914, 16.75291054, 200.00000000",,
145,6954,Add,Wall,"-46.53299914, 16.75291054, 200.00000000","-16.75291054, -46.53299914, 200.00000000",,
146,6955,Add,Wall,"-15.50480439, -46.07159400, 210.00000000","46.07159400, -15.50480439, 210.00000000",,
147,6956,Add,Wall,"46.07159400, -15.50480439, 210.00000000","15.50480439, 46.07159400, 210.00000000",,
148,6957,Add,Wall,"15.50480439, 46.07159400, 210.00000000","-46.07159400, 15.50480439, 210.00000000",,
149,6958,Add,Wall,"-46.07159400, 15.50480439, 210.00000000","-15.50480439, -46.07159400, 210.00000000",,
150,6959,Add,Wall,"-14.28653192, -45.58837881, 220.00000000","45.58837881, -14.28653192, 220.00000000",,
151,6960,Add,Wall,"45.58837881, -14.28653192, 220.00000000","14.28653192, 45.58837881, 220.00000000",,
152,6961,Add,Wall,"14.28653192, 45.58837881, 220.00000000","-45.58837881, 14.28653192, 220.00000000",,
153,6962,Add,Wall,"-45.58837881, 14.28653192, 220.00000000","-14.28653192, -45.58837881, 220.00000000",,
154,6963,Add,Wall,"-13.09834800, -45.08480953, 230.00000000","45.08480953, -13.09834800, 230.00000000",,
155,6964,Add,Wall,"45.08480953, -13.09834800, 230.00000000","13.09834800, 45.08480953, 230.00000000",,
156,6965,Add,Wall,"13.09834800, 45.08480953, 230.00000000","-45.08480953, 13.09834800, 230.00000000",,
157,6966,Add,Wall,"-45.08480953, 13.09834800, 230.00000000","-13.09834800, -45.08480953, 230.00000000",,
158,6967,Add,Wall,"-11.94044047, -44.56233048, 240.00000000","44.56233048, -11.94044047, 240.00000000",,
159,6968,Add,Wall,"44.56233048, -11.94044047, 240.00000000","11.94044047, 44.56233048, 240.00000000",,
160,6969,Add,Wall,"11.94044047, 44.56233048, 240.00000000","-44.56233048, 11.94044047, 240.00000000",,
161,6970,Add,Wall,"-44.56233048, 11.94044047, 240.00000000","-11.94044047, -44.56233048, 240.00000000",,
162,6971,Add,Wall,"-10.81293142, -44.02237100, 250.00000000","44.02237100, -10.81293142, 250.00000000",,
163,6972,Add,Wall,"44.02237100, -10.81293142, 250.00000000","10.81293142, 44.02237100, 250.00000000",,
164,6973,Add,Wall,"10.81293142, 44.02237100, 250.00000000","-44.02237100, 10.81293142, 250.00000000",,
165,6974,Add,Wall,"-44.02237100, 10.81293142, 250.00000000","-10.81293142, -44.02237100, 250.00000000",,
166,6975,Add,Wall,"-9.71587862, -43.46634228, 260.00000000","43.46634228, -9.71587862, 260.00000000",,
